Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,179,179.000,1364,2169,4446,5560,7367,10095,16150,19056,47444
1,296,296.000,664,1321,2586,3361,4398,7075,8034,17395,18166
2,408,408.000,479,998,1364,2435,3182,4884,7271,10893,14882
3,332,332.000,649,1006,2019,2999,3497,6003,7769,16089,23258
4,420,420.000,402,920,1790,2363,2918,4838,6591,9784,16347
5,477,477.000,305,798,1394,2086,2797,4192,6083,9041,17136
6,502,502.000,356,804,1688,1982,2628,3517,5481,6667,12850
7,417,417.000,302,806,1707,2392,2960,5761,6716,8765,13460
8,313,313.000,492,1379,1877,3172,4641,6319,6944,12484,12880
9,480,480.000,342,776,1690,2076,2770,3851,5916,7828,16751
10,520,520.000,351,784,1689,1915,2652,3263,5628,6695,6965
11,601,601.000,318,721,1077,1650,2404,3002,3271,6177,7547
12,468,468.000,289,776,1616,2119,2730,4197,5581,12218,13705
13,378,378.000,285,1077,1665,2639,3401,5874,6513,12368,21263
14,477,477.000,329,723,1575,2083,2647,4383,5945,13236,14435
15,467,467.000,312,762,1693,2117,2706,4498,5764,7899,12723
16,449,449.000,342,783,1887,2224,2838,3618,5688,9148,20682
17,410,410.000,318,907,1665,2428,3244,5672,6414,9395,13253
18,493,493.000,337,741,1590,2018,2706,4084,5597,7093,14618
19,566,566.000,312,722,1365,1760,2526,3208,3647,6258,11167
20,521,521.000,337,726,1370,1906,2539,3435,5798,7107,12794
21,581,581.000,311,707,1361,1715,2448,3080,3446,6023,13132
22,562,562.000,270,711,1584,1774,2490,3122,4588,5891,6204
23,563,563.000,306,700,1118,1770,2527,3177,5388,6789,13617
24,564,564.000,294,715,1565,1765,2511,3137,5248,5998,6432
25,577,577.000,334,703,1281,1733,2443,3146,4971,6138,13202
26,373,373.000,325,970,1756,2673,3433,5752,6552,13825,20246
27,496,496.000,293,828,1684,2000,2766,3652,4466,8287,8850
28,471,471.000,319,724,1490,2115,2778,4153,6273,10766,20797
29,513,513.000,292,714,1620,1943,2678,3381,5045,7911,19863
30,497,497.000,285,747,1565,2003,2644,3916,5647,7667,14568
31,464,464.000,281,744,1533,2153,2760,4795,5931,11532,12749
32,411,411.000,328,810,1803,2419,3010,5060,6125,12279,14618
33,502,502.000,306,744,1642,1988,2638,3463,5806,6685,12311
34,505,505.000,311,759,1614,1973,2609,3441,5851,7371,16893
35,538,538.000,306,753,1096,1856,2643,3401,5973,7271,8383
36,404,404.000,329,792,1716,2468,3190,5733,6488,13154,16101
37,512,512.000,318,757,1600,1947,2779,3409,5841,6634,14900
38,489,489.000,320,746,1579,2029,2746,3729,6066,7951,14758
39,509,509.000,330,783,1595,1955,2765,3494,4193,7035,13696
40,513,513.000,341,773,1565,1943,2672,3394,5760,6717,10915
41,548,548.000,280,744,1671,1821,2603,3332,3719,6255,6770
42,472,472.000,343,761,1679,2108,2735,3945,6544,8711,13682
43,537,537.000,300,750,1385,1855,2657,3356,5844,6313,6905
44,488,488.000,324,777,1699,2041,2798,3602,5935,7472,15320
45,468,468.000,300,770,1735,2131,2835,3938,6193,7994,10358
46,499,499.000,285,753,1513,2000,2698,3895,6138,6965,14454
47,499,499.000,325,782,1702,2000,2856,3484,6029,7013,8816
48,532,532.000,269,762,1548,1868,2711,3416,3928,6433,6830
49,565,565.000,295,769,1329,1765,2617,3238,3599,6324,6842
50,407,407.000,327,958,1489,2444,3338,5383,6634,10231,14072
51,260,260.000,539,1578,2348,3837,5275,7941,10271,17038,17594
52,474,474.000,315,798,1651,2101,2970,3927,5929,7611,10412
53,495,495.000,330,787,1658,2018,2819,3552,5885,8332,17527
54,552,552.000,313,770,1078,1800,2588,3369,3788,6384,9648
55,523,523.000,315,784,1800,1907,2696,3339,3708,6519,7437
56,512,512.000,332,798,1763,1948,2820,3424,3884,6273,12505
57,456,456.000,297,793,1614,2193,2788,3483,5803,6649,115440
58,442,442.000,325,814,1784,2243,2929,4604,6228,8389,16682
59,537,537.000,337,775,1430,1848,2605,3314,3879,6373,15331
