Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,188.800,5.260,0.343,2.028,3.399,6.737,10.524,13.693,31.116,58.340,0.190
5,368.800,2.697,0.363,0.923,1.892,3.354,5.511,7.900,13.793,29.996,0.371
10,375.600,2.648,0.350,0.949,1.985,3.374,5.660,7.325,10.962,29.745,0.378
15,364.600,2.727,0.354,0.995,2.105,3.591,5.387,7.439,10.550,52.841,0.367
20,337.000,2.946,0.373,1.077,2.312,3.772,5.884,7.988,12.391,22.739,0.339
25,319.600,3.120,0.416,1.083,2.331,3.988,5.931,8.430,12.960,86.883,0.321
30,317.400,3.136,0.423,1.142,2.491,4.157,6.751,8.817,11.519,19.065,0.319
35,360.200,2.765,0.374,1.079,2.188,3.781,4.847,8.051,10.215,23.498,0.362
40,380.400,2.622,0.361,0.974,2.094,3.501,4.776,7.502,9.877,17.450,0.381
45,317.200,3.138,0.359,1.009,2.178,3.873,7.344,8.676,15.970,34.745,0.319
50,377.400,2.642,0.359,0.949,2.053,3.477,5.591,7.348,10.289,24.714,0.378
55,448.000,2.222,0.313,0.889,1.931,3.146,3.915,5.817,7.419,18.708,0.450
