Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,1.599,1.135,1.300,1.475,1.840,2.122,2.217,3.518,3.518,0.625
5,18.600,1.565,0.916,1.273,1.426,1.801,2.135,2.339,3.387,3.387,0.639
10,10.000,1.877,1.116,1.387,1.641,2.126,3.016,3.341,3.554,3.554,0.533
15,10.600,2.187,1.158,1.618,1.963,2.408,3.342,3.697,6.269,6.269,0.457
20,9.800,1.923,1.204,1.571,1.800,2.223,2.478,2.601,3.758,3.758,0.520
25,8.400,2.021,1.085,1.586,1.867,2.329,2.947,3.253,4.058,4.058,0.495
30,11.000,1.773,1.217,1.403,1.572,1.913,2.577,2.758,4.987,4.987,0.564
35,13.800,1.737,1.120,1.335,1.522,2.100,2.569,2.750,3.108,3.108,0.576
40,11.400,1.876,1.238,1.502,1.696,2.082,2.582,3.289,4.075,4.075,0.533
45,11.400,2.464,1.090,1.389,1.656,2.266,4.608,8.952,9.742,9.742,0.406
50,8.000,2.361,1.291,1.569,2.483,3.001,3.629,3.963,5.022,5.022,0.424
55,10.600,1.900,1.193,1.474,1.712,2.069,2.975,3.273,3.415,3.415,0.526
