Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,268,268.000,1078,1450,2732,3712,4544,7701,8888,18891,29173
1,240,240.000,851,1801,2287,4168,5951,8667,11378,16809,17293
2,224,224.000,858,1762,3523,4423,6125,8494,11185,17469,21828
3,356,356.000,414,1041,1903,2814,3644,6555,7782,10715,13756
4,293,293.000,395,1489,2063,3396,4991,7100,8595,16925,18531
5,392,392.000,335,920,1681,2549,3098,5708,7349,11911,20414
6,257,257.000,509,1679,2419,3875,5367,7677,10583,15408,16601
7,282,282.000,403,1454,2145,3513,5259,7576,8618,16329,17160
8,279,279.000,528,1372,2528,3559,4693,7260,10613,15683,21677
9,219,219.000,667,1812,3198,4543,6797,9087,10449,16400,24558
10,255,255.000,543,1620,2787,3910,5650,7092,8924,14843,18372
11,262,262.000,432,1600,2321,3791,5761,8111,9712,16330,17788
12,245,245.000,389,1490,2468,4063,6417,9202,10181,18031,18382
13,219,219.000,450,1813,2617,4548,6141,9709,12051,34222,38592
14,306,306.000,418,1101,2149,3256,4370,7836,8976,10211,18237
15,243,243.000,483,1835,2315,4106,6325,8497,9817,17654,18368
16,286,286.000,397,918,2003,3500,5601,8410,9274,16899,17865
17,331,331.000,409,1000,2066,2995,3672,7154,8191,11662,16058
18,414,414.000,361,858,1862,2406,2960,5163,7073,9226,21174
19,274,274.000,431,1585,2146,3629,5388,7846,8691,15927,16757
20,213,213.000,422,1468,2947,4671,6344,10593,13969,17362,22830
21,286,286.000,365,1533,2258,3485,4682,7715,10292,16399,23153
22,250,250.000,337,1106,2319,3954,4701,9305,11226,20627,21396
23,375,375.000,368,883,1821,2641,3296,6260,7316,11782,15331
24,241,241.000,713,1702,2281,4137,6324,8083,8579,14775,15973
25,276,276.000,426,1171,2511,3717,4270,7756,10285,20530,50628
26,265,265.000,399,1271,2548,3648,4254,7830,11188,17172,29499
27,148,148.000,830,2363,6320,6732,9712,12263,19627,22207,23166
28,254,254.000,473,1609,2276,3924,5571,8649,11867,15200,15591
29,166,166.000,962,2248,4471,6003,8882,11457,15002,24338,28839
30,206,206.000,735,1906,2377,4834,7464,9605,11308,18590,24686
31,200,200.000,780,1956,2852,4974,7901,9197,10024,17754,18056
32,221,221.000,423,1887,2485,4514,7215,8831,9538,17335,18653
33,223,223.000,470,1953,2529,4490,6650,9182,10773,19650,25661
34,210,210.000,398,1907,3024,4757,6313,9720,11650,20243,60740
35,306,306.000,440,1160,2366,3231,3978,5564,8218,18061,40430
36,328,328.000,408,1023,2215,3041,4006,7193,8610,10872,18882
37,259,259.000,411,1004,2397,3847,4383,8960,11257,21426,22948
38,231,231.000,459,1756,2601,4393,6443,9508,11593,20137,22436
39,250,250.000,450,1140,2587,3914,4878,8960,11384,17965,30306
40,325,325.000,420,1069,2230,3062,3814,7278,8842,10460,27888
41,245,245.000,437,1333,2801,4061,5391,9716,11164,16661,32893
42,262,262.000,476,1249,2473,3813,5118,8408,10098,17523,19634
43,188,188.000,424,1596,3171,5440,6997,11261,17555,34170,55912
44,247,247.000,391,1203,2533,3937,4912,9087,10293,22849,25015
45,350,350.000,460,1059,2231,2833,3809,4875,8450,11982,18129
46,293,293.000,424,1182,2306,3412,4194,7885,10014,18406,23377
47,205,205.000,775,1923,3289,4865,7197,9135,10427,16941,21105
48,201,201.000,719,1781,4456,4944,7075,8713,14381,18537,19370
49,174,174.000,646,2280,4725,5736,7892,11517,12861,21218,21910
50,192,192.000,482,2037,3252,5208,7990,9907,11112,24666,28025
51,237,237.000,417,1721,2863,4184,5700,9022,11065,20638,21792
52,314,314.000,402,1049,2142,3178,3910,7254,8970,16527,17814
53,276,276.000,402,1216,2363,3610,4396,8276,9950,18029,18869
54,268,268.000,431,1470,2696,3735,4647,8190,9251,17045,20452
55,274,274.000,373,1354,2233,3640,4240,8208,10170,20856,27407
56,170,170.000,924,2078,3421,5830,8676,11448,16486,20929,27098
57,252,252.000,420,1599,2337,3958,5662,8535,10072,17394,18755
58,194,194.000,756,1993,2891,5197,7968,10226,12684,18172,18502
59,231,231.000,397,1483,2731,4258,6517,9059,11040,14099,22369
