Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,1.565,0.944,1.279,1.480,1.681,2.203,2.492,3.328,3.328,0.639
5,17.400,1.425,0.912,1.166,1.298,1.593,2.015,2.104,2.996,2.996,0.702
10,15.600,1.467,0.977,1.224,1.420,1.604,1.797,2.453,2.542,2.542,0.682
15,14.000,1.590,1.011,1.272,1.453,1.707,2.295,2.801,3.187,3.187,0.629
20,16.600,1.453,0.741,1.184,1.325,1.547,2.046,2.444,3.091,3.091,0.688
25,17.400,1.557,0.963,1.217,1.377,1.674,2.303,2.622,3.541,3.541,0.642
30,17.000,1.592,0.830,1.243,1.420,1.824,2.188,2.488,3.646,3.646,0.628
35,18.600,1.460,0.920,1.214,1.380,1.594,1.896,2.229,2.628,2.628,0.685
40,13.600,1.573,0.928,1.264,1.477,1.806,2.205,2.396,3.777,3.777,0.636
45,17.400,1.419,1.019,1.186,1.338,1.485,1.842,2.061,3.244,3.244,0.705
50,17.400,1.374,0.916,1.146,1.272,1.452,1.688,2.174,3.321,3.321,0.728
55,15.000,1.505,1.027,1.282,1.431,1.679,1.911,1.965,3.165,3.165,0.664
