Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,1.406,0.866,1.166,1.326,1.485,1.831,2.227,3.190,3.190,0.711
5,16.600,1.380,0.961,1.176,1.289,1.511,1.773,2.141,2.380,2.380,0.724
10,19.200,1.345,0.963,1.188,1.321,1.470,1.640,1.758,2.104,2.104,0.744
15,20.400,1.338,0.868,1.146,1.323,1.444,1.701,1.857,2.261,2.514,0.748
20,24.000,1.199,0.907,1.067,1.185,1.298,1.392,1.564,1.880,1.914,0.834
25,21.400,1.350,0.804,1.119,1.296,1.460,1.653,1.998,3.203,3.627,0.741
30,18.600,1.443,0.903,1.168,1.287,1.591,2.046,2.519,3.406,3.406,0.693
35,23.000,1.223,0.738,1.091,1.197,1.322,1.466,1.669,1.785,1.814,0.818
40,22.600,1.303,0.846,1.182,1.287,1.386,1.520,1.631,2.008,2.329,0.767
45,19.200,1.388,0.945,1.191,1.344,1.493,1.807,1.880,2.793,2.793,0.721
50,15.600,1.415,0.966,1.140,1.343,1.587,1.806,2.253,2.881,2.881,0.706
55,19.600,1.395,1.015,1.226,1.359,1.499,1.684,1.901,2.350,2.350,0.717
