Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,206.400,4.812,0.475,1.802,3.016,6.068,10.306,13.301,27.860,73.240,0.208
5,338.600,2.937,0.370,1.066,2.077,3.441,6.234,8.509,14.468,29.155,0.340
10,402.000,2.479,0.334,0.825,1.831,2.973,6.062,7.181,15.134,20.092,0.403
15,296.600,3.354,0.330,1.016,2.185,3.765,7.493,9.631,20.352,59.185,0.298
20,347.600,2.863,0.327,0.952,2.006,3.530,6.561,8.113,14.693,120.380,0.349
25,316.600,3.155,0.378,1.061,2.253,3.932,7.177,8.489,16.163,37.740,0.317
30,373.000,2.666,0.351,0.915,2.018,3.327,5.811,7.365,14.479,25.692,0.375
35,381.000,2.616,0.346,0.919,2.105,3.389,5.297,7.177,10.245,19.703,0.382
40,376.400,2.648,0.299,0.863,1.941,3.233,6.272,7.201,14.824,61.293,0.378
45,425.800,2.346,0.330,0.853,1.802,3.021,4.965,6.564,9.776,24.491,0.426
50,352.600,2.821,0.326,0.896,1.921,3.515,6.397,7.724,13.337,19.767,0.354
55,353.400,2.820,0.279,0.879,1.917,3.431,6.339,7.485,13.413,17.973,0.355
