Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,336.400,2.959,0.349,1.041,2.132,3.429,6.372,8.197,14.539,21.408,0.338
5,450.200,2.210,0.314,0.792,1.682,2.807,4.597,5.900,9.309,29.168,0.452
10,516.400,1.928,0.298,0.720,1.550,2.555,3.379,5.632,8.178,20.957,0.519
15,491.200,2.027,0.255,0.716,1.598,2.624,3.905,5.622,8.810,21.903,0.493
20,512.000,1.947,0.285,0.718,1.518,2.606,3.584,5.593,7.982,18.151,0.514
25,427.000,2.334,0.272,0.794,1.725,2.952,4.819,7.083,11.320,22.776,0.428
30,443.400,2.247,0.282,0.780,1.714,2.888,4.676,6.265,9.359,21.015,0.445
35,526.200,1.895,0.298,0.731,1.648,2.636,3.330,5.721,6.510,14.625,0.528
40,467.800,2.133,0.280,0.786,1.781,2.853,3.749,6.048,8.442,16.705,0.469
45,417.200,2.384,0.309,0.904,1.941,3.210,4.404,6.540,9.523,16.547,0.419
50,426.400,2.336,0.352,0.895,1.763,3.213,4.261,6.521,10.129,21.392,0.428
55,330.800,3.010,0.390,1.032,2.256,3.742,7.033,8.367,12.237,23.368,0.332
