Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,2.169,1.232,1.586,1.758,2.289,2.835,3.769,9.692,9.692,0.461
5,13.800,1.824,1.172,1.458,1.626,1.914,2.757,3.110,3.997,3.997,0.548
10,13.200,1.650,1.193,1.416,1.527,1.657,2.180,2.680,3.297,3.297,0.606
15,14.600,1.632,0.893,1.280,1.467,1.805,2.368,2.744,3.148,3.148,0.613
20,11.800,1.831,1.291,1.491,1.655,1.846,2.509,2.630,6.895,6.895,0.546
25,15.600,1.702,1.109,1.428,1.576,1.777,2.221,2.502,5.429,5.429,0.587
30,15.400,1.744,1.035,1.398,1.646,1.883,2.667,2.845,3.403,3.403,0.573
35,11.200,2.076,1.134,1.669,1.880,2.353,3.008,3.119,4.282,4.282,0.482
40,17.000,1.655,1.051,1.385,1.582,1.816,2.066,2.252,4.269,4.269,0.604
45,14.800,1.689,1.097,1.302,1.537,1.936,2.204,2.608,5.594,5.594,0.592
50,16.000,1.601,1.217,1.419,1.561,1.688,1.952,2.148,3.033,3.033,0.625
55,13.600,1.675,0.991,1.428,1.608,1.834,2.204,2.378,2.892,2.892,0.597
