Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,0.999,0.349,0.455,0.622,0.977,2.325,2.930,7.812,7.812,1.001
5,19.600,0.460,0.319,0.384,0.420,0.477,0.726,0.757,0.874,0.874,2.173
10,20.400,0.575,0.290,0.347,0.373,0.428,0.671,0.990,4.349,8.504,1.740
15,17.200,0.460,0.273,0.346,0.376,0.475,0.781,0.877,1.482,1.482,2.173
20,24.800,0.456,0.281,0.331,0.353,0.399,0.638,0.780,0.918,7.202,2.193
25,17.800,0.404,0.271,0.333,0.363,0.420,0.595,0.702,0.904,0.904,2.475
30,19.000,0.434,0.272,0.323,0.346,0.431,0.701,0.843,1.909,1.909,2.306
35,20.200,0.447,0.273,0.326,0.345,0.410,0.781,0.813,1.211,2.608,2.235
40,17.000,0.528,0.270,0.323,0.357,0.407,0.742,0.782,9.503,9.503,1.894
45,21.600,0.406,0.250,0.327,0.348,0.383,0.527,0.764,0.864,2.687,2.466
50,18.000,0.633,0.298,0.354,0.388,0.699,0.859,0.888,10.795,10.795,1.580
55,16.600,0.414,0.302,0.347,0.381,0.409,0.532,0.761,1.197,1.197,2.417
