Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.800,0.853,0.318,0.469,0.598,1.117,1.654,1.763,2.607,2.607,1.172
5,17.000,0.733,0.339,0.464,0.703,0.861,0.996,1.077,2.621,2.621,1.365
10,12.800,0.838,0.331,0.429,0.576,0.818,1.079,1.123,10.146,10.146,1.193
15,13.400,0.855,0.315,0.404,0.716,0.815,1.105,2.468,5.854,5.854,1.169
20,12.600,0.556,0.328,0.385,0.462,0.765,0.838,0.894,1.011,1.011,1.797
25,15.800,0.592,0.305,0.371,0.423,0.794,0.885,1.098,3.010,3.010,1.690
30,17.000,0.705,0.321,0.372,0.426,0.774,0.881,0.980,11.213,11.213,1.418
35,15.600,0.601,0.304,0.375,0.533,0.764,0.842,1.156,2.199,2.199,1.663
40,16.800,0.537,0.290,0.349,0.424,0.749,0.886,0.938,1.165,1.165,1.863
45,13.600,0.506,0.305,0.356,0.380,0.712,0.853,0.892,1.090,1.090,1.976
50,14.400,0.521,0.295,0.359,0.394,0.717,0.899,0.992,1.229,1.229,1.920
55,13.600,0.623,0.308,0.398,0.700,0.802,0.862,1.002,1.310,1.310,1.604
