Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.200,1.185,0.444,0.681,0.925,1.694,2.259,2.636,2.748,2.748,0.844
5,10.600,0.778,0.410,0.518,0.574,0.895,1.235,1.829,2.459,2.459,1.285
10,13.000,1.078,0.407,0.567,0.795,1.116,1.910,3.194,5.772,5.772,0.928
15,9.400,0.879,0.396,0.551,0.668,0.870,1.394,1.649,4.790,4.790,1.138
20,10.600,0.789,0.378,0.500,0.718,0.997,1.174,1.256,2.229,2.229,1.268
25,9.400,0.692,0.400,0.458,0.589,0.891,1.147,1.176,1.433,1.433,1.445
30,11.800,0.706,0.387,0.450,0.513,0.970,1.108,1.342,1.944,1.944,1.417
35,13.600,0.562,0.362,0.412,0.458,0.784,0.900,0.959,1.142,1.142,1.780
40,11.600,0.760,0.365,0.425,0.619,0.812,1.025,1.233,5.067,5.067,1.316
45,14.800,0.633,0.344,0.410,0.568,0.807,0.920,1.013,1.556,1.556,1.579
50,13.400,0.628,0.291,0.408,0.473,0.879,1.075,1.206,1.534,1.534,1.592
55,10.200,0.745,0.309,0.437,0.580,1.068,1.333,1.464,2.116,2.116,1.342
