Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,1.590,0.948,1.178,1.380,1.581,1.823,2.315,11.511,11.511,0.629
5,15.000,1.333,0.893,1.147,1.250,1.490,1.678,1.981,2.442,2.442,0.750
10,17.600,1.320,0.833,1.112,1.229,1.427,1.688,2.002,2.978,2.978,0.758
15,13.200,1.468,0.732,1.182,1.348,1.637,2.003,2.377,2.963,2.963,0.681
20,17.000,1.428,0.819,1.123,1.275,1.475,2.115,2.434,4.460,4.460,0.700
25,14.000,1.535,0.927,1.180,1.330,1.711,2.372,2.625,3.896,3.896,0.651
30,10.200,1.808,0.876,1.364,1.655,2.310,2.528,2.926,4.083,4.083,0.553
35,12.600,1.611,0.825,1.239,1.413,1.962,2.437,2.764,3.333,3.333,0.621
40,12.800,1.527,0.877,1.169,1.353,1.798,2.466,2.682,3.273,3.273,0.655
45,12.800,1.524,0.892,1.184,1.335,1.717,2.270,2.291,4.819,4.819,0.656
50,12.200,2.260,1.169,1.532,1.975,2.551,3.211,4.075,8.505,8.505,0.443
55,9.800,1.898,1.100,1.537,1.690,1.933,2.914,3.214,3.587,3.587,0.527
