Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,115.200,1.903,0.667,0.949,1.485,2.438,3.282,4.073,6.919,19.157,0.525
5,140.800,1.354,0.715,0.934,1.162,1.584,2.128,2.462,3.758,6.102,0.739
10,142.400,1.217,0.756,0.895,0.987,1.242,1.935,2.135,2.999,14.542,0.822
15,143.800,1.330,0.763,0.910,1.032,1.499,2.190,2.618,3.986,12.070,0.752
20,187.400,1.052,0.772,0.892,0.955,1.057,1.208,1.894,2.373,6.782,0.951
25,174.600,1.054,0.759,0.878,0.953,1.054,1.350,1.806,2.234,6.325,0.949
30,176.600,0.986,0.753,0.865,0.925,1.020,1.170,1.383,1.944,3.030,1.014
35,170.800,1.190,0.726,0.874,0.989,1.274,1.840,2.108,2.727,13.412,0.841
40,191.800,1.018,0.730,0.872,0.940,1.059,1.295,1.568,2.067,3.227,0.982
45,142.200,1.180,0.751,0.901,0.988,1.304,1.830,2.057,2.693,10.970,0.847
50,193.800,0.972,0.743,0.835,0.890,0.978,1.132,1.486,1.974,17.176,1.029
55,185.200,0.959,0.736,0.837,0.900,1.003,1.178,1.342,1.848,2.115,1.043
