Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,116.000,1.742,0.857,1.083,1.424,1.941,2.613,3.298,5.320,36.643,0.574
5,125.600,1.455,0.835,1.037,1.187,1.669,2.166,2.551,4.363,9.997,0.687
10,122.400,1.566,0.864,1.061,1.215,1.820,2.384,2.858,5.272,17.399,0.639
15,128.200,1.353,0.824,0.988,1.114,1.482,2.131,2.448,3.700,7.710,0.739
20,147.000,1.391,0.835,0.966,1.099,1.508,2.159,2.643,4.753,12.451,0.719
25,156.600,1.105,0.797,0.910,0.979,1.089,1.792,1.993,2.297,3.338,0.905
30,139.800,1.293,0.766,0.876,0.963,1.760,1.985,2.214,3.057,16.381,0.773
35,177.400,1.011,0.732,0.819,0.861,0.945,1.601,1.869,2.314,10.017,0.989
40,178.200,1.034,0.719,0.819,0.869,0.983,1.394,1.817,2.904,15.331,0.967
45,170.600,0.972,0.703,0.800,0.850,0.940,1.334,1.694,2.292,9.642,1.029
50,152.800,1.199,0.697,0.855,0.971,1.260,1.763,2.234,3.827,16.191,0.834
55,184.200,0.977,0.694,0.786,0.846,0.956,1.258,1.665,2.209,11.641,1.024
