Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.800,1.966,0.368,0.716,0.987,1.712,6.209,9.911,11.267,11.267,0.509
5,17.600,0.804,0.334,0.417,0.510,0.855,0.987,1.072,10.108,10.108,1.244
10,19.200,0.706,0.301,0.382,0.456,0.774,0.840,1.280,11.842,11.842,1.416
15,16.800,0.533,0.317,0.367,0.415,0.713,0.794,0.832,2.417,2.417,1.875
20,14.600,0.559,0.313,0.375,0.482,0.796,0.839,0.871,0.888,0.888,1.789
25,12.800,0.738,0.272,0.387,0.626,0.799,0.901,1.038,9.553,9.553,1.355
30,21.800,0.481,0.288,0.340,0.371,0.509,0.793,0.887,1.037,2.784,2.078
35,16.200,0.472,0.259,0.337,0.371,0.614,0.788,0.804,1.004,1.004,2.117
40,13.000,0.644,0.257,0.413,0.707,0.783,0.829,0.854,1.095,1.095,1.553
45,15.400,0.503,0.301,0.337,0.380,0.692,0.800,0.944,1.163,1.163,1.988
50,17.000,0.517,0.284,0.337,0.384,0.553,0.713,0.847,4.530,4.530,1.936
55,10.800,0.655,0.302,0.410,0.734,0.793,0.865,0.897,1.471,1.471,1.526
