Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,156,156.000,1843,3013,5198,6402,8656,10950,14051,25748,27232
1,183,183.000,1594,2447,3721,5395,7933,9567,10415,22063,22674
2,225,225.000,533,1778,2994,4423,5980,8966,10607,20798,25393
3,355,355.000,430,1042,1946,2805,3410,5364,7301,16007,21745
4,414,414.000,381,983,1915,2401,3000,4306,6181,11676,28836
5,415,415.000,409,946,1755,2395,2944,4387,7207,12043,18360
6,221,221.000,605,1576,3178,4492,4837,6994,8388,13998,197893
7,286,286.000,531,1364,2604,3487,4829,6646,9333,13748,15320
8,260,260.000,462,1480,2593,3803,5150,6910,10691,18430,50604
9,365,365.000,448,929,1920,2731,3374,4155,7295,24115,38463
10,393,393.000,441,1002,2121,2527,3371,4277,7037,8597,15523
11,372,372.000,459,946,2231,2672,3459,6695,7301,9665,16333
12,300,300.000,430,1081,2369,3328,4098,7599,8767,17063,18759
13,353,353.000,427,1016,2231,2824,3628,5648,8143,11623,25008
14,323,323.000,389,1031,2337,3061,3895,6989,8071,12863,16967
15,353,353.000,438,986,2156,2828,3633,6280,7740,11035,15163
16,415,415.000,413,923,1919,2382,3085,4115,7187,9641,20481
17,221,221.000,452,1848,2777,4501,6307,9392,11608,17191,20053
18,279,279.000,440,1202,2580,3563,4174,7915,10301,19535,25208
19,408,408.000,439,1009,2051,2430,3445,4442,5500,7594,8806
20,406,406.000,383,946,1979,2445,3276,4348,7184,9254,18318
21,444,444.000,390,953,1691,2240,3193,4019,5231,8201,10197
22,394,394.000,398,921,1769,2504,3301,4769,7435,11822,16415
23,420,420.000,402,976,2159,2371,3366,4142,6931,7507,8275
24,413,413.000,337,936,1973,2415,3385,4147,6804,9749,16437
25,440,440.000,328,981,1901,2276,3276,4117,4664,8007,8283
26,396,396.000,406,949,1791,2516,3410,4827,7807,9393,17257
27,376,376.000,402,920,2035,2640,3417,5832,7507,11027,17688
28,415,415.000,343,952,1992,2400,3382,4489,6623,8332,10899
29,424,424.000,378,950,2109,2348,3289,3991,5195,7873,12089
30,395,395.000,424,969,2162,2541,3410,4437,7072,9051,17237
31,404,404.000,366,928,2002,2441,3268,4607,7018,8342,11291
32,438,438.000,358,928,1935,2279,3316,4021,4604,7806,17546
33,455,455.000,357,887,1613,2184,3090,4019,4947,8050,14136
34,384,384.000,371,928,1833,2592,3481,5168,6980,12032,23096
35,364,364.000,376,997,2108,2741,3766,5548,7560,9361,15175
36,402,402.000,412,977,1771,2471,3431,4806,7162,9043,11753
37,402,402.000,378,973,1821,2491,3367,4535,6717,9363,19931
38,342,342.000,354,1065,2102,2896,3530,6382,8465,15310,17299
39,416,416.000,394,909,2001,2394,3134,4316,6321,10039,20182
40,415,415.000,376,939,2007,2398,3347,4164,6866,8668,21576
41,487,487.000,358,874,1410,2045,2912,3864,4378,7567,9562
42,408,408.000,346,943,1769,2456,3391,4507,7114,8956,14391
43,468,468.000,387,940,1354,2114,3010,3990,4470,8000,9141
44,386,386.000,365,962,2180,2577,3349,4718,6975,11972,14533
45,396,396.000,377,952,2022,2515,3363,4760,7337,9240,20312
46,411,411.000,372,968,2247,2423,3462,4166,4930,8422,8692
47,230,230.000,487,1518,3337,4341,6187,8631,13563,15765,19576
48,347,347.000,375,1041,2081,2878,3741,6493,7973,9603,17951
49,365,365.000,429,965,2389,2717,3785,4957,7285,11030,13497
50,445,445.000,384,898,1816,2236,3357,4116,4703,7551,9207
51,463,463.000,369,878,1471,2153,3157,3997,5002,7512,20345
52,422,422.000,363,879,1811,2362,3144,4168,6811,9278,17176
53,421,421.000,388,893,2069,2365,3282,4161,6839,7949,10117
54,469,469.000,329,884,1442,2125,3219,3960,4610,7426,12373
55,464,464.000,373,866,1788,2148,3188,3775,4276,7359,7683
56,427,427.000,372,946,1662,2327,3384,4210,5884,8594,10008
57,459,459.000,322,864,1522,2170,3191,3962,6461,7218,9006
58,446,446.000,361,900,1577,2233,3164,4038,4998,8339,16642
59,393,393.000,394,935,1904,2527,3576,4774,7231,8903,10552
