Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,134,134.000,1571,2772,6492,7451,9797,11927,22382,36416,37828
1,147,147.000,1467,2755,4694,6766,9280,12880,16797,32622,44220
2,199,199.000,534,1772,2933,4979,6982,10645,17004,25363,26117
3,320,320.000,501,1070,2272,3153,4141,6144,8864,13821,33552
4,365,365.000,336,946,2042,2694,3534,5585,7723,9612,18716
5,286,286.000,405,1095,2079,3492,4329,7739,9531,20593,23534
6,188,188.000,755,2011,3140,5276,7092,11269,14695,22824,84892
7,226,226.000,424,1534,3026,4407,6021,8853,12750,19865,26585
8,312,312.000,389,1117,2287,3187,4218,6507,8640,17038,27350
9,263,263.000,446,1194,2961,3787,4838,6792,9907,22996,42488
10,341,341.000,434,1046,2197,2914,3909,5937,8044,11450,18684
11,372,372.000,344,1071,1919,2667,3840,5030,6110,10101,21162
12,309,309.000,412,1091,2202,3233,4374,6973,9209,14553,21327
13,299,299.000,383,1067,2408,3346,4562,6751,9460,13700,50042
14,290,290.000,342,1081,2375,3404,4367,7716,9433,16499,31368
15,244,244.000,396,964,2053,4083,4760,9012,11419,24171,59075
16,286,286.000,364,1232,2324,3474,4673,8070,9275,15552,17868
17,324,324.000,325,988,2405,3091,4255,6298,9060,12800,20765
18,285,285.000,357,1109,2654,3499,4373,8161,9936,15921,18769
19,251,251.000,398,1615,2547,3954,5219,8535,11662,20228,23824
20,364,364.000,328,902,1926,2723,3750,5837,8123,10864,18190
21,361,361.000,266,911,2369,2764,4013,5097,6825,9614,14937
22,335,335.000,328,1001,1977,2972,4300,6490,8261,10125,13546
23,330,330.000,311,975,2088,3002,4161,7442,8742,10339,17361
24,326,326.000,367,939,1955,3056,3751,6566,10124,20119,24478
25,299,299.000,296,1040,2023,3361,4129,7214,9501,21677,38149
26,293,293.000,305,1023,2570,3367,4472,7688,9749,13972,19162
27,355,355.000,363,967,1558,2803,3987,5677,8290,10451,16756
28,285,285.000,362,1097,2385,3497,4941,7673,9350,14862,27478
29,173,173.000,521,2012,4114,5785,8590,11532,13780,22274,23167
30,424,424.000,294,948,1475,2341,3415,4443,5709,8874,16993
31,350,350.000,385,1002,2117,2854,3718,6179,8107,13294,16144
32,340,340.000,349,1073,2107,2922,3582,5739,7657,15266,20890
33,345,345.000,361,1078,2156,2901,3729,6120,7770,13578,23453
34,229,229.000,463,1591,2900,4354,5280,8992,13007,25180,27465
35,319,319.000,324,1098,2321,3109,3873,6476,7934,19672,26473
36,423,423.000,332,984,1843,2369,3428,4516,5647,7335,9616
37,358,358.000,346,1064,2120,2763,3841,5273,6949,10213,26197
38,301,301.000,348,1239,2405,3312,4273,6973,8833,11286,20428
39,420,420.000,300,1012,2142,2372,3489,4467,5018,6949,9213
40,327,327.000,349,1210,2545,3048,4321,5955,6906,9037,17113
41,334,334.000,350,1042,2300,2984,4005,6205,7132,11124,20847
42,368,368.000,347,1016,1988,2709,3695,5573,7390,10548,18770
43,252,252.000,352,1371,3023,3945,4520,7707,9729,28231,45122
44,311,311.000,352,1018,2344,3203,4009,6542,9056,15769,29406
45,456,456.000,314,947,1484,2195,3165,4130,5932,7591,11520
46,370,370.000,282,1028,2242,2734,3844,5445,6731,9976,22580
47,307,307.000,352,1169,2406,3175,4189,5794,7309,12719,38847
48,354,354.000,330,1022,2179,2816,3878,6273,7218,10920,13649
49,397,397.000,306,955,2119,2512,3412,4804,6367,8579,17214
50,368,368.000,324,968,2179,2713,3705,6005,6826,9861,17674
51,361,361.000,343,964,2081,2765,3483,5841,6900,14840,16036
52,423,423.000,313,903,1790,2422,3353,4780,6029,7737,34814
53,292,292.000,312,1294,2407,3304,4241,6469,9481,12954,27919
54,335,335.000,310,1044,2413,2978,3844,6029,8304,11538,17717
55,455,455.000,300,845,1838,2188,3164,3933,5462,8112,19684
56,415,415.000,289,877,1909,2403,3197,4376,5873,11952,23190
57,457,457.000,304,876,1916,2178,3162,3940,5651,6335,8071
58,519,519.000,259,822,1245,1922,2971,3606,3913,5784,6302
59,414,414.000,292,835,1877,2399,3162,4995,6017,9174,34045
