Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,265.400,3.750,0.475,1.490,2.518,4.946,7.872,10.258,17.491,60.414,0.267
5,390.400,2.552,0.426,0.943,1.966,3.258,5.486,6.891,10.315,20.071,0.392
10,348.200,2.852,0.365,1.016,2.029,3.621,6.624,8.076,10.906,18.863,0.351
15,304.400,3.268,0.408,1.081,2.448,3.956,7.340,9.491,16.147,30.520,0.306
20,330.600,3.017,0.376,0.993,2.257,3.636,6.976,8.588,13.947,58.186,0.331
25,361.400,2.752,0.372,0.989,2.056,3.552,6.146,7.902,9.991,18.724,0.363
30,404.200,2.466,0.334,0.918,2.032,3.383,4.483,6.891,9.079,21.075,0.405
35,359.600,2.769,0.349,0.940,2.081,3.442,6.032,7.762,15.089,21.502,0.361
40,394.400,2.529,0.329,0.888,1.997,3.236,5.314,7.022,9.913,22.214,0.395
45,382.800,2.603,0.311,0.889,1.960,3.422,5.656,6.876,11.081,24.063,0.384
50,393.200,2.534,0.327,0.899,2.002,3.370,5.304,6.723,10.255,17.198,0.395
55,335.400,2.967,0.292,1.021,2.269,3.672,6.036,8.692,12.594,26.659,0.337
