Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.000,2.596,0.492,1.369,2.296,2.934,5.620,7.717,9.435,9.435,0.385
5,12.000,1.051,0.344,0.494,0.696,1.168,2.462,2.986,6.499,6.499,0.952
10,17.600,0.874,0.365,0.445,0.499,0.576,1.165,2.275,10.705,10.705,1.144
15,12.000,0.722,0.302,0.439,0.483,0.683,1.215,2.531,4.470,4.470,1.385
20,14.000,0.617,0.355,0.437,0.484,0.626,0.978,1.200,2.918,2.918,1.621
25,14.200,0.691,0.340,0.476,0.545,0.739,0.976,1.162,4.974,4.974,1.448
30,10.600,0.740,0.381,0.484,0.555,0.876,1.250,1.516,2.790,2.790,1.352
35,8.000,1.084,0.460,0.556,0.674,1.070,1.577,4.626,7.760,7.760,0.922
40,10.600,0.876,0.375,0.513,0.584,1.063,1.270,1.746,6.453,6.453,1.142
45,9.200,1.023,0.395,0.498,0.802,1.213,2.067,2.161,5.276,5.276,0.978
50,12.600,0.669,0.333,0.430,0.510,0.876,1.149,1.212,2.066,2.066,1.495
55,11.000,0.700,0.378,0.414,0.463,0.835,0.988,1.047,7.145,7.145,1.429
