Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.000,1.898,1.110,1.432,1.696,2.107,2.422,3.594,6.029,6.029,0.527
5,15.200,1.528,0.968,1.279,1.507,1.722,2.042,2.147,2.549,2.549,0.655
10,10.000,1.825,1.128,1.422,1.564,1.982,3.071,3.104,3.646,3.646,0.548
15,15.400,1.594,1.090,1.350,1.530,1.776,2.076,2.324,2.368,2.368,0.627
20,10.600,2.058,1.141,1.387,1.690,2.011,3.720,5.060,6.363,6.363,0.486
25,13.800,1.609,0.955,1.354,1.523,1.734,2.201,2.288,3.391,3.391,0.622
30,16.000,1.714,1.099,1.407,1.636,1.920,2.250,2.780,3.774,3.774,0.583
35,16.000,1.720,1.092,1.360,1.511,1.858,2.712,3.055,4.723,4.723,0.581
40,12.400,2.100,1.251,1.559,1.839,2.544,3.179,3.849,4.149,4.149,0.476
45,11.400,1.929,0.969,1.516,1.730,2.273,2.788,2.975,3.656,3.656,0.519
50,12.200,2.474,1.086,1.590,1.942,2.874,4.111,5.229,8.974,8.974,0.404
55,10.600,2.090,1.287,1.561,1.859,2.474,3.356,3.534,3.628,3.628,0.479
