Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,114.200,1.929,0.739,1.001,1.582,2.198,3.062,4.345,9.743,22.623,0.518
5,131.600,1.526,0.713,1.005,1.603,1.819,2.026,2.176,3.800,10.256,0.655
10,141.200,1.265,0.735,0.877,1.024,1.677,1.929,2.060,2.471,8.107,0.790
15,116.400,1.723,0.753,0.918,1.459,1.898,2.620,3.538,6.823,28.626,0.580
20,102.000,1.634,0.768,0.971,1.643,1.972,2.277,2.653,3.812,16.665,0.612
25,99.600,1.633,0.742,0.999,1.677,2.013,2.393,2.607,4.023,12.806,0.612
30,127.600,1.356,0.723,0.858,1.034,1.847,2.164,2.369,3.101,3.750,0.738
35,134.400,1.319,0.740,0.867,1.003,1.831,2.086,2.265,2.827,6.718,0.758
40,124.200,1.421,0.773,0.916,1.100,1.881,2.168,2.276,3.163,6.907,0.704
45,121.000,1.487,0.747,0.943,1.246,1.831,2.257,2.642,4.399,8.117,0.673
50,108.800,1.621,0.757,0.950,1.677,1.904,2.323,2.677,5.207,15.462,0.617
55,162.000,1.128,0.724,0.853,0.925,1.120,1.896,2.074,2.633,10.735,0.887
