Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,265.200,3.750,0.491,1.600,2.529,4.491,7.756,9.813,16.772,34.796,0.267
5,324.200,3.076,0.358,1.275,1.923,4.257,6.589,7.878,14.514,29.047,0.325
10,324.400,3.067,0.322,1.165,1.982,4.315,6.698,8.151,13.285,16.630,0.326
15,381.400,2.611,0.342,0.844,1.845,3.147,6.074,7.177,13.914,52.479,0.383
20,366.000,2.719,0.333,0.899,1.895,3.376,6.376,7.653,13.889,18.324,0.368
25,347.800,2.864,0.311,0.907,1.896,3.362,6.525,7.919,15.028,17.789,0.349
30,277.000,3.599,0.345,1.501,2.108,5.338,7.424,8.827,16.047,20.498,0.278
35,295.200,3.376,0.302,0.967,2.088,3.805,7.120,9.502,17.038,77.683,0.296
40,384.600,2.595,0.318,0.852,1.877,3.190,6.273,7.302,10.849,18.536,0.385
45,292.600,3.409,0.313,1.383,1.994,4.863,7.277,9.086,14.122,25.069,0.293
50,300.600,3.317,0.291,1.403,1.996,4.858,7.139,8.399,14.896,18.961,0.301
55,318.200,3.130,0.334,1.193,2.033,4.043,6.942,8.654,15.162,19.183,0.319
