Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,87.000,6.750,1.627,3.604,5.805,9.276,11.682,13.693,20.058,31.116,0.148
5,160.600,3.931,1.203,2.496,3.269,4.330,6.701,8.427,12.827,29.329,0.254
10,174.400,3.750,1.166,2.552,3.276,4.121,6.375,7.789,10.257,28.215,0.267
15,165.400,3.734,1.315,2.711,3.401,4.206,5.414,6.812,9.951,17.494,0.268
20,152.600,4.061,1.424,2.870,3.607,4.502,6.186,7.705,10.491,22.591,0.246
25,144.800,4.449,1.690,3.067,3.856,4.682,6.703,9.131,12.885,86.883,0.225
30,149.400,4.584,1.478,3.151,3.981,5.085,7.785,9.491,12.004,15.916,0.218
35,162.600,3.949,1.652,2.975,3.689,4.369,5.149,6.652,10.756,14.808,0.253
40,175.400,3.741,1.393,2.725,3.410,4.064,5.480,7.326,9.746,16.596,0.267
45,142.000,4.543,1.504,2.921,3.763,5.413,7.936,9.289,11.684,23.082,0.220
50,170.600,3.736,1.496,2.617,3.342,4.063,6.135,7.737,9.880,11.082,0.268
55,206.800,3.136,1.245,2.432,3.041,3.603,4.008,4.549,7.858,9.743,0.319
