Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,229.400,4.335,0.554,1.875,2.998,5.591,8.725,10.586,19.825,53.306,0.231
5,284.400,3.498,0.488,1.209,2.369,4.283,7.798,8.987,17.180,79.289,0.286
10,244.800,4.065,0.484,1.704,2.601,5.533,8.866,10.118,19.658,29.330,0.246
15,272.000,3.657,0.431,1.268,2.576,4.539,8.224,9.917,17.892,22.901,0.273
20,230.400,4.320,0.393,1.517,2.966,5.693,9.179,11.288,19.032,76.523,0.231
25,227.600,4.374,0.362,1.356,2.988,4.931,9.824,12.422,22.735,42.857,0.229
30,239.600,4.163,0.396,1.427,2.621,5.774,9.322,10.959,20.574,31.499,0.240
35,305.000,3.265,0.392,1.021,2.178,3.928,7.487,9.175,16.561,85.698,0.306
40,231.400,4.310,0.427,1.721,2.643,6.003,8.995,11.113,18.214,36.865,0.232
45,270.200,3.690,0.413,1.172,2.573,4.454,8.483,10.325,18.574,34.264,0.271
50,310.800,3.206,0.378,1.096,2.207,3.984,7.630,9.024,15.807,22.962,0.312
55,261.400,3.813,0.364,1.599,2.317,5.673,8.383,10.096,17.232,22.451,0.262
