Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,1.397,0.366,0.518,0.685,1.461,3.261,3.691,10.989,10.989,0.716
5,12.200,0.753,0.328,0.465,0.611,0.812,0.877,0.941,6.170,6.170,1.329
10,13.600,0.749,0.338,0.427,0.523,0.843,1.036,1.981,3.586,3.586,1.336
15,20.000,0.665,0.268,0.361,0.421,0.642,0.883,2.648,5.661,5.661,1.504
20,15.400,0.556,0.299,0.358,0.464,0.725,0.798,0.959,1.229,1.229,1.799
25,14.400,0.630,0.289,0.383,0.611,0.803,0.870,0.893,3.081,3.081,1.588
30,15.200,0.539,0.305,0.360,0.433,0.727,0.829,0.903,1.089,1.089,1.855
35,15.400,0.650,0.315,0.357,0.494,0.790,0.903,0.993,4.851,4.851,1.539
40,8.600,0.631,0.315,0.389,0.670,0.804,0.846,1.011,1.070,1.070,1.586
45,11.000,0.656,0.323,0.391,0.765,0.814,0.903,0.929,0.968,0.968,1.524
50,11.000,0.639,0.333,0.468,0.585,0.749,0.939,1.126,1.589,1.589,1.564
55,13.800,0.598,0.296,0.373,0.627,0.777,0.828,0.882,1.247,1.247,1.673
