Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.127,0.349,0.451,0.628,1.382,2.326,3.948,6.814,6.814,0.888
5,18.000,0.771,0.313,0.395,0.460,0.748,0.944,2.266,9.541,9.541,1.297
10,18.200,0.545,0.303,0.372,0.405,0.525,0.756,1.010,4.753,4.753,1.835
15,19.600,0.431,0.260,0.345,0.377,0.411,0.716,0.777,1.127,1.127,2.322
20,21.400,0.541,0.308,0.358,0.384,0.432,0.710,0.802,1.063,12.038,1.848
25,16.800,0.462,0.276,0.358,0.383,0.470,0.779,0.817,1.023,1.023,2.164
30,14.800,0.502,0.323,0.354,0.383,0.577,0.794,0.832,2.582,2.582,1.994
35,17.200,0.409,0.264,0.347,0.370,0.423,0.488,0.560,1.261,1.261,2.448
40,18.200,0.409,0.276,0.339,0.364,0.402,0.633,0.716,0.902,0.902,2.444
45,15.400,0.538,0.272,0.346,0.372,0.411,0.570,0.893,9.939,9.939,1.859
50,16.400,0.496,0.287,0.351,0.398,0.568,0.809,0.984,1.356,1.356,2.016
55,20.400,0.416,0.290,0.348,0.364,0.406,0.660,0.772,0.955,1.003,2.403
