Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.800,1.220,0.402,0.632,0.863,1.292,2.393,3.492,5.502,5.502,0.820
5,13.800,0.834,0.302,0.414,0.470,0.787,1.109,2.122,8.765,8.765,1.199
10,20.800,0.498,0.285,0.381,0.415,0.569,0.777,0.862,1.246,1.819,2.009
15,13.400,0.491,0.312,0.358,0.400,0.487,0.730,0.972,2.151,2.151,2.035
20,22.800,0.380,0.270,0.343,0.364,0.395,0.456,0.482,0.695,0.756,2.633
25,19.000,0.469,0.292,0.340,0.371,0.470,0.751,0.851,2.816,2.816,2.132
30,18.800,0.474,0.281,0.336,0.359,0.436,0.707,0.776,5.193,5.193,2.111
35,23.600,0.408,0.306,0.352,0.372,0.405,0.513,0.774,0.806,0.894,2.448
40,20.600,0.403,0.280,0.348,0.374,0.414,0.488,0.648,0.828,0.932,2.479
45,22.200,0.416,0.269,0.347,0.375,0.414,0.584,0.777,0.846,0.994,2.402
50,18.800,0.476,0.313,0.355,0.402,0.551,0.729,0.826,1.981,1.981,2.099
55,15.800,0.401,0.297,0.350,0.380,0.418,0.511,0.568,0.833,0.833,2.495
