Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,138,138.000,1568,2806,4825,7283,8675,14467,22712,38776,44430
1,295,295.000,598,1248,2457,3348,4287,6667,8821,17909,22624
2,318,318.000,471,1102,2171,3117,3806,7615,9518,10966,19241
3,288,288.000,448,1021,2200,3457,4353,7558,10305,21180,25746
4,400,400.000,385,1033,1946,2484,3090,4971,6069,14607,21557
5,379,379.000,383,1003,1911,2642,3188,5804,7102,11807,21005
6,319,319.000,371,902,2097,3113,3611,6852,8966,16010,22652
7,203,203.000,711,1763,3036,4913,7069,9793,15054,19693,27131
8,234,234.000,661,1663,2697,4252,5808,9303,11502,14300,27104
9,389,389.000,409,917,1801,2554,3032,5562,6930,14326,18867
10,368,368.000,370,969,1815,2709,3604,5992,7530,11319,17602
11,275,275.000,695,1420,2354,3638,5107,7199,9293,16214,20667
12,426,426.000,354,801,1819,2321,3053,4598,6039,10820,16238
13,533,533.000,275,761,1330,1869,2616,3335,4778,7046,16156
14,312,312.000,340,1269,2092,3198,4164,7161,9124,14608,16968
15,204,204.000,405,1718,3780,4879,6600,11222,12872,22184,28122
16,484,484.000,325,771,1517,2046,2692,3595,6031,10563,16000
17,484,484.000,330,778,1507,2065,2843,4089,5872,7698,12936
18,454,454.000,329,801,1773,2188,2793,4379,6246,8916,16087
19,278,278.000,369,1034,2158,3575,4466,9352,12074,17285,23907
20,540,540.000,300,733,1463,1838,2588,3298,4571,6240,13274
21,343,343.000,318,916,1927,2898,3450,6722,9469,14713,16835
22,563,563.000,324,717,1402,1779,2523,3171,4270,6328,10186
23,490,490.000,278,715,1545,2023,2695,4878,5664,7335,12874
24,450,450.000,289,737,1539,2217,3027,5003,5895,11964,12696
25,456,456.000,260,760,1579,2185,2881,5136,5790,8777,12474
26,469,469.000,312,708,1402,2145,2578,4749,5782,13687,35213
27,361,361.000,318,775,1854,2737,2962,5796,7173,19117,52462
28,448,448.000,308,730,1594,2226,2854,5577,6104,11821,13554
29,595,595.000,313,688,1198,1678,2463,2976,3280,5931,11337
30,613,613.000,259,689,1017,1625,2385,3086,3379,5711,12618
31,399,399.000,350,938,1763,2503,3433,5373,6393,9795,14587
32,536,536.000,311,708,1703,1854,2597,3220,5008,5868,10493
33,566,566.000,301,704,1280,1767,2363,3232,5514,6691,12488
34,337,337.000,340,851,1880,2953,3667,7099,9206,12920,17317
35,252,252.000,366,1205,3093,3976,5449,8947,10550,15493,24765
36,317,317.000,389,1304,1774,3136,4376,6583,8474,15660,17373
37,233,233.000,451,1697,3227,4257,5992,8718,10593,15405,19310
38,467,467.000,309,790,1508,2137,2880,4886,6067,8533,18700
39,460,460.000,257,707,1651,2166,2808,5353,5957,11736,13132
40,444,444.000,299,727,1549,2251,2740,5359,6327,11888,16217
41,347,347.000,350,1006,1835,2882,3634,6587,7451,12731,26097
42,297,297.000,334,1428,2077,3339,4617,6533,8979,17197,17354
43,498,498.000,300,718,1413,2010,2813,3833,5860,11784,12197
44,522,522.000,314,751,1638,1905,2704,3218,5798,6376,16691
45,441,441.000,319,775,1811,2259,2838,5375,6111,7863,12676
46,498,498.000,314,729,1611,1999,2707,3620,5863,8126,15634
47,451,451.000,294,873,1893,2250,3076,4436,5263,8277,20396
48,244,244.000,277,1304,2449,4079,4830,8869,12809,29883,38588
49,456,456.000,355,868,1582,2153,2870,3840,6615,7337,10036
50,508,508.000,348,843,1322,1957,2907,3663,4002,7179,8466
51,465,465.000,317,842,1870,2144,2870,3832,6285,7592,15518
52,418,418.000,339,842,1851,2380,2924,5067,6799,10278,17006
53,393,393.000,353,860,1902,2542,3218,5519,6613,14761,15952
54,380,380.000,312,961,1877,2626,3391,6091,6909,9186,15977
55,432,432.000,370,874,1995,2305,2977,3790,6225,7888,16190
56,472,472.000,331,843,1814,2130,2889,3594,6088,7933,16342
57,361,361.000,349,949,2183,2726,3483,6296,7089,9490,16603
58,502,502.000,310,797,1458,1985,2833,3637,5870,7229,14098
59,518,518.000,325,806,1468,1919,2709,3523,4130,6553,6837
