Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,9.690,5.631,6.237,6.999,12.328,15.191,19.433,30.262,30.262,0.103
5,14.200,10.240,5.612,5.914,7.238,13.626,15.965,17.635,34.615,34.615,0.098
10,10.800,13.527,5.488,6.081,12.837,18.458,22.207,30.334,51.894,51.894,0.074
15,13.600,9.014,5.381,5.815,6.619,12.447,15.671,16.844,24.814,24.814,0.111
20,20.600,7.862,5.221,5.636,5.892,10.327,12.471,13.080,18.371,19.872,0.127
25,15.400,9.989,5.327,5.957,11.608,12.447,13.611,14.380,21.009,21.009,0.100
30,13.000,10.618,5.885,6.311,11.174,14.747,16.011,16.198,22.307,22.307,0.094
35,14.000,9.122,5.863,6.410,6.773,13.417,15.902,16.591,18.238,18.238,0.110
40,13.600,10.014,6.207,6.704,7.492,14.478,15.742,16.347,17.741,17.741,0.100
45,11.600,11.045,6.560,6.991,7.593,16.302,17.939,18.345,21.200,21.200,0.091
50,11.200,10.959,6.716,7.113,7.967,13.996,17.762,19.747,23.901,23.901,0.091
55,10.800,11.169,6.633,7.125,7.829,17.208,18.549,19.907,24.153,24.153,0.090
