Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,143.400,1.359,0.762,0.911,1.056,1.612,2.123,2.464,3.753,20.445,0.736
5,190.200,1.012,0.695,0.810,0.882,1.019,1.347,1.890,2.479,6.478,0.988
10,200.200,1.029,0.690,0.813,0.882,1.032,1.403,1.774,2.584,13.778,0.972
15,147.000,1.245,0.674,0.810,0.893,1.291,1.903,2.352,4.711,38.334,0.803
20,131.000,1.500,0.757,0.946,1.085,1.463,2.004,2.607,6.080,77.823,0.667
25,136.600,1.269,0.807,0.952,1.073,1.355,2.000,2.220,2.732,4.437,0.788
30,131.000,1.328,0.803,0.952,1.047,1.258,2.037,2.445,3.684,27.070,0.753
35,115.600,1.712,0.862,1.077,1.357,2.054,2.756,3.260,4.838,19.550,0.584
40,95.600,1.858,0.984,1.203,1.404,2.080,3.240,4.136,6.364,11.526,0.538
45,113.400,1.616,0.896,1.091,1.187,1.555,2.691,3.196,7.276,32.274,0.619
50,131.600,1.278,0.850,0.979,1.061,1.287,2.027,2.182,3.041,7.898,0.783
55,155.200,1.173,0.828,0.947,1.022,1.162,1.799,2.089,2.696,4.568,0.852
