Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,11.983,5.712,7.105,10.746,16.497,18.871,20.073,34.191,34.191,0.083
5,16.200,8.497,5.487,5.934,6.222,8.810,13.719,16.975,37.257,37.257,0.118
10,15.000,9.005,5.427,6.037,7.208,10.579,15.615,16.372,26.684,26.684,0.111
15,18.200,7.726,5.255,5.710,6.042,7.597,13.266,14.980,25.868,25.868,0.129
20,15.400,9.229,5.274,5.653,6.191,13.777,15.533,18.413,21.302,21.302,0.108
25,18.800,7.104,5.306,5.547,5.803,7.449,10.009,15.300,18.670,18.670,0.141
30,21.600,7.949,5.303,5.687,6.319,8.508,14.042,14.948,21.089,27.169,0.126
35,19.600,6.645,5.775,6.000,6.239,6.525,7.326,8.716,16.413,16.413,0.150
40,19.800,7.364,5.605,5.946,6.169,6.502,13.104,14.699,20.095,20.095,0.136
45,19.200,6.979,5.782,6.061,6.212,6.626,7.352,13.051,20.251,20.251,0.143
50,19.200,7.684,6.023,6.623,6.996,7.629,10.711,11.533,19.236,19.236,0.130
55,22.000,6.881,5.989,6.290,6.475,6.676,7.038,8.460,14.910,18.381,0.145
