Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.200,1.046,0.419,0.588,0.910,1.425,2.004,2.222,2.747,2.747,0.956
5,12.000,0.713,0.314,0.429,0.503,0.786,1.008,1.796,4.095,4.095,1.403
10,10.600,0.783,0.415,0.542,0.612,0.964,1.367,1.479,2.147,2.147,1.278
15,9.400,0.858,0.374,0.452,0.747,0.902,1.340,2.353,4.083,4.083,1.165
20,9.000,0.906,0.365,0.483,0.793,0.900,1.460,1.860,5.093,5.093,1.104
25,11.400,0.960,0.342,0.497,0.792,1.000,1.425,2.131,7.752,7.752,1.042
30,14.800,0.682,0.368,0.445,0.531,0.888,1.063,1.257,1.647,1.647,1.466
35,11.800,0.599,0.374,0.437,0.485,0.704,0.951,1.126,1.287,1.287,1.669
40,12.200,0.848,0.385,0.459,0.666,0.921,1.102,1.203,9.184,9.184,1.179
45,10.000,0.764,0.395,0.462,0.581,0.810,0.992,1.128,6.181,6.181,1.309
50,10.600,0.952,0.406,0.542,0.951,1.096,1.355,1.588,3.673,3.673,1.050
55,10.600,0.727,0.353,0.454,0.528,0.867,1.252,1.528,3.082,3.082,1.376
