Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.800,1.953,0.453,0.807,1.221,2.105,3.811,8.809,9.237,9.237,0.512
5,12.400,0.965,0.368,0.479,0.752,0.924,1.136,2.603,6.575,6.575,1.036
10,15.800,0.812,0.375,0.455,0.525,0.850,1.032,1.459,7.639,7.639,1.231
15,13.200,0.793,0.304,0.423,0.630,0.788,0.920,1.089,7.813,7.813,1.262
20,14.400,0.654,0.345,0.407,0.558,0.825,0.958,1.150,2.815,2.815,1.529
25,16.200,0.737,0.349,0.430,0.682,0.905,1.025,1.097,4.204,4.204,1.356
30,13.400,0.681,0.345,0.407,0.685,0.903,1.027,1.151,1.406,1.406,1.469
35,14.000,0.644,0.288,0.377,0.433,0.709,0.816,1.144,6.126,6.126,1.552
40,11.200,0.632,0.270,0.397,0.461,0.867,1.016,1.081,1.910,1.910,1.582
45,9.400,0.945,0.375,0.560,0.816,1.128,1.556,1.725,3.437,3.437,1.058
50,11.600,0.833,0.415,0.497,0.645,0.833,1.791,2.294,4.427,4.427,1.201
55,8.800,0.753,0.382,0.478,0.669,0.959,1.216,1.406,2.030,2.030,1.328
