Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,2.092,0.860,1.213,1.466,2.202,3.725,6.813,8.195,8.195,0.478
5,14.600,1.748,0.928,1.231,1.435,1.896,3.066,3.545,4.677,4.677,0.572
10,20.600,1.358,0.819,1.117,1.261,1.359,1.625,2.211,3.027,5.440,0.736
15,17.400,1.594,0.933,1.334,1.505,1.772,2.154,2.277,3.088,3.088,0.627
20,15.200,1.656,0.987,1.228,1.452,1.801,2.287,3.223,6.387,6.387,0.604
25,15.200,1.633,1.015,1.227,1.398,1.683,2.269,3.000,5.552,5.552,0.613
30,16.800,1.844,0.855,1.336,1.643,1.998,2.960,3.139,5.423,5.423,0.542
35,15.000,1.713,0.957,1.352,1.553,1.712,2.016,2.688,11.179,11.179,0.584
40,13.400,1.794,1.129,1.380,1.645,1.982,2.590,2.982,4.190,4.190,0.557
45,13.800,1.894,1.172,1.558,1.771,2.007,2.586,3.000,4.430,4.430,0.528
50,10.600,2.216,1.264,1.673,2.009,2.512,3.522,4.334,5.102,5.102,0.451
55,10.800,1.935,1.348,1.648,1.867,2.099,2.417,2.910,3.334,3.334,0.517
