Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.609,0.887,1.314,1.441,1.755,2.120,2.654,4.536,4.536,0.621
5,16.000,1.418,0.923,1.206,1.327,1.577,1.916,2.281,2.814,2.814,0.705
10,14.200,1.408,0.877,1.219,1.386,1.556,1.803,1.909,2.396,2.396,0.710
15,19.400,1.364,0.991,1.208,1.342,1.467,1.675,1.773,2.249,2.249,0.733
20,20.600,1.356,0.803,1.148,1.293,1.500,1.658,1.981,2.344,2.390,0.738
25,15.600,1.510,0.758,1.208,1.383,1.673,2.186,2.360,3.633,3.633,0.662
30,17.400,1.521,0.925,1.188,1.354,1.645,2.173,2.508,6.179,6.179,0.657
35,17.800,1.420,0.874,1.232,1.361,1.587,1.797,1.886,2.091,2.091,0.704
40,20.000,1.369,0.915,1.169,1.317,1.509,1.708,2.208,2.328,2.328,0.730
45,17.400,1.545,1.006,1.256,1.418,1.770,2.261,2.410,2.724,2.724,0.647
50,14.600,1.617,0.974,1.298,1.478,1.807,2.471,2.576,2.867,2.867,0.618
55,17.800,1.420,0.844,1.263,1.411,1.538,1.683,1.812,2.766,2.766,0.704
