Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,1.622,0.898,1.282,1.532,1.850,2.283,2.549,3.635,3.635,0.617
5,15.600,1.546,0.951,1.304,1.453,1.711,2.134,2.471,2.947,2.947,0.647
10,10.400,1.925,1.161,1.565,1.803,2.322,2.627,3.118,3.420,3.420,0.520
15,12.400,1.965,1.010,1.434,1.727,2.372,3.107,3.327,4.272,4.272,0.509
20,9.200,1.976,1.130,1.478,1.777,2.296,2.970,3.789,4.309,4.309,0.506
25,11.600,2.074,1.234,1.548,1.819,2.564,3.123,3.420,4.178,4.178,0.482
30,11.600,2.186,1.139,1.643,1.885,2.385,3.735,4.730,5.199,5.199,0.458
35,10.400,2.031,1.261,1.540,1.844,2.281,2.883,3.271,4.983,4.983,0.492
40,5.800,2.105,1.376,1.795,2.117,2.280,2.483,3.071,3.214,3.214,0.475
45,7.800,2.172,1.289,1.733,1.976,2.334,3.054,4.456,5.020,5.020,0.460
50,9.800,2.309,1.226,1.627,2.026,2.594,3.751,3.961,6.878,6.878,0.433
55,8.800,2.326,1.552,1.798,2.102,2.441,2.811,4.099,6.218,6.218,0.430
