Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,166.200,1.241,0.668,0.827,1.090,1.459,1.804,2.070,3.179,15.328,0.806
5,154.200,1.259,0.624,0.818,1.221,1.598,1.804,1.959,2.509,7.863,0.794
10,155.000,1.184,0.620,0.784,1.023,1.516,1.769,1.871,2.638,13.012,0.844
15,152.600,1.275,0.666,0.802,1.296,1.614,1.828,1.965,2.453,10.488,0.784
20,154.000,1.240,0.658,0.781,0.976,1.698,1.858,1.971,2.319,10.424,0.806
25,163.400,1.097,0.658,0.761,0.845,1.501,1.775,1.866,2.194,2.391,0.912
30,157.800,1.166,0.653,0.782,0.879,1.609,1.858,1.963,2.255,13.513,0.858
35,150.800,1.246,0.675,0.829,1.252,1.532,1.703,1.810,2.113,10.569,0.803
40,161.800,1.126,0.657,0.762,0.849,1.502,1.794,1.964,2.451,5.976,0.888
45,164.800,1.085,0.650,0.756,0.835,1.346,1.799,1.924,2.280,7.805,0.922
50,150.800,1.232,0.662,0.793,0.999,1.502,1.809,1.963,2.834,42.026,0.812
55,141.800,1.359,0.665,0.824,1.481,1.715,1.907,2.036,2.436,8.293,0.736
