Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.400,1.064,0.385,0.620,0.815,1.035,1.844,2.938,5.693,5.693,0.939
5,11.600,0.804,0.371,0.470,0.701,0.829,1.000,1.265,5.037,5.037,1.244
10,15.400,0.686,0.275,0.387,0.453,0.727,0.965,1.535,6.775,6.775,1.459
15,13.800,0.656,0.325,0.357,0.424,0.669,1.023,1.546,4.461,4.461,1.525
20,18.800,0.446,0.278,0.342,0.387,0.466,0.690,0.789,1.232,1.232,2.241
25,18.200,0.470,0.260,0.335,0.361,0.472,0.749,0.881,2.662,2.662,2.126
30,22.600,0.441,0.259,0.326,0.353,0.441,0.715,0.801,1.771,1.883,2.269
35,15.600,0.607,0.257,0.340,0.451,0.638,0.789,0.974,5.868,5.868,1.647
40,14.400,0.477,0.299,0.337,0.369,0.609,0.831,0.952,1.326,1.326,2.096
45,17.400,0.521,0.277,0.346,0.388,0.653,0.831,0.915,2.327,2.327,1.918
50,17.800,0.610,0.312,0.370,0.396,0.484,0.894,1.049,9.227,9.227,1.641
55,16.800,0.438,0.310,0.370,0.394,0.431,0.651,0.804,0.907,0.907,2.281
