Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,247.200,4.028,0.453,1.595,2.679,5.352,7.954,10.529,19.461,54.503,0.248
5,329.600,3.019,0.368,1.337,2.075,3.958,6.696,7.756,13.039,21.173,0.331
10,368.000,2.704,0.375,0.902,1.881,3.233,6.338,7.639,14.709,18.784,0.370
15,316.400,3.147,0.304,1.195,1.947,4.363,6.625,8.342,15.093,25.622,0.318
20,315.200,3.152,0.345,1.209,2.143,4.274,6.934,8.242,14.002,20.629,0.317
25,322.400,3.097,0.349,1.116,2.024,3.587,7.317,8.909,15.956,19.771,0.323
30,340.400,2.926,0.345,0.942,1.943,3.497,6.647,8.214,14.105,24.638,0.342
35,375.600,2.652,0.288,0.853,1.906,3.176,6.112,7.586,14.520,19.169,0.377
40,311.200,3.202,0.270,1.139,2.092,3.934,7.312,8.900,15.906,22.531,0.312
45,243.600,4.092,0.375,1.683,2.723,5.492,9.093,11.227,19.356,28.860,0.244
50,277.400,3.594,0.415,1.326,2.616,4.581,7.850,9.807,16.422,28.412,0.278
55,271.400,3.662,0.382,1.232,2.533,4.510,8.060,9.907,18.501,42.720,0.273
