Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,0.986,0.333,0.459,0.568,1.229,2.251,2.805,4.012,4.012,1.015
5,20.400,0.719,0.312,0.393,0.434,0.640,0.874,1.936,4.954,11.361,1.391
10,19.200,0.615,0.304,0.366,0.395,0.557,0.784,0.819,7.725,7.725,1.625
15,22.200,0.457,0.272,0.352,0.382,0.464,0.760,0.834,1.006,1.570,2.187
20,14.600,0.696,0.298,0.339,0.398,0.545,0.822,1.103,13.244,13.244,1.437
25,18.800,0.472,0.263,0.335,0.363,0.397,0.724,0.834,5.096,5.096,2.119
30,16.400,0.454,0.285,0.332,0.369,0.482,0.774,0.819,1.005,1.005,2.202
35,21.800,0.398,0.270,0.326,0.351,0.396,0.529,0.777,0.937,1.004,2.515
40,19.200,0.558,0.281,0.343,0.392,0.546,0.789,0.925,8.948,8.948,1.791
45,18.400,0.484,0.274,0.333,0.358,0.476,0.757,0.901,3.942,3.942,2.067
50,18.000,0.504,0.252,0.339,0.400,0.616,0.839,0.971,1.477,1.477,1.983
55,23.000,0.400,0.252,0.324,0.349,0.423,0.612,0.709,1.060,1.228,2.501
