Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.400,1.639,0.978,1.399,1.541,1.839,2.155,2.265,3.436,3.436,0.610
5,15.000,1.519,1.016,1.271,1.380,1.613,1.997,2.265,4.487,4.487,0.658
10,13.600,1.636,0.972,1.353,1.519,1.802,2.175,2.634,3.165,3.165,0.611
15,6.200,7.578,1.369,1.849,2.267,3.603,4.497,8.664,149.777,149.777,0.132
20,12.400,1.882,1.005,1.434,1.726,2.217,2.676,2.852,3.913,3.913,0.531
25,8.200,2.008,1.149,1.477,1.851,2.418,2.782,3.005,3.261,3.261,0.498
30,10.400,1.834,1.199,1.545,1.741,1.946,2.565,2.916,3.276,3.276,0.545
35,9.000,1.824,1.114,1.441,1.695,1.931,2.829,2.947,3.198,3.198,0.548
40,11.000,2.078,1.229,1.507,1.728,2.530,3.281,3.753,5.131,5.131,0.481
45,11.400,2.236,1.097,1.388,1.849,2.924,3.504,3.819,5.947,5.947,0.447
50,10.200,2.328,1.266,1.664,2.107,2.833,3.161,3.752,8.211,8.211,0.430
55,10.400,2.272,1.190,1.725,2.108,2.852,3.141,3.277,4.589,4.589,0.440
