Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,192,192.000,1164,2314,3887,5154,5860,9964,15122,25062,25814
1,184,184.000,975,2277,3598,5390,7555,11014,13466,20797,26172
2,361,361.000,552,1135,1853,2751,3542,5060,6941,10904,41328
3,378,378.000,480,1082,1727,2648,3608,4933,7928,10598,14424
4,222,222.000,432,1147,2794,4459,4368,12259,17413,24767,32410
5,250,250.000,370,1247,2633,3970,5337,9670,10963,16612,21573
6,439,439.000,419,916,1557,2259,3138,3981,6652,9313,12599
7,397,397.000,387,946,1947,2505,3226,4896,7098,11404,18656
8,349,349.000,473,1028,1998,2850,3775,6519,7300,12213,15741
9,327,327.000,393,1031,1867,3046,3523,5417,8325,23810,40168
10,389,389.000,396,975,2111,2551,3547,4572,6900,9459,11379
11,421,421.000,414,935,1926,2378,3287,4256,6533,8465,15700
12,316,316.000,455,1177,2165,3114,3728,7314,8838,13615,25536
13,256,256.000,789,1658,2465,3894,4813,8189,11503,16984,38614
14,213,213.000,527,1770,3220,4687,6099,10052,12678,20438,27057
15,150,150.000,849,2187,5380,6768,8803,14126,18786,39552,44572
16,242,242.000,474,1437,2733,4016,5392,7975,10529,18418,36278
17,284,284.000,421,1188,2471,3497,4421,7849,8923,15685,20001
18,460,460.000,405,929,1778,2164,3172,3997,4287,7531,8883
19,359,359.000,387,993,1957,2769,3459,6057,8263,15087,15594
20,340,340.000,404,936,1985,2914,3541,7083,8267,15603,21375
21,447,447.000,402,927,1576,2227,3160,4009,6883,7700,10073
22,324,324.000,401,988,2155,3079,3652,7529,8763,12682,24836
23,361,361.000,383,963,2268,2757,3569,5645,7431,9084,15594
24,329,329.000,393,1012,2366,3023,3656,5563,8341,18369,33657
25,303,303.000,330,1173,2399,3299,4398,7006,8251,15391,21611
26,317,317.000,412,1121,2148,3135,3796,6074,10180,15561,39044
27,255,255.000,467,1248,2644,3907,4453,7854,11703,25312,63817
28,446,446.000,408,995,1398,2228,3201,4133,4630,8418,9135
29,413,413.000,409,958,1963,2409,3373,4245,7439,8062,16066
30,433,433.000,396,936,1997,2304,3221,4113,6648,7963,16318
31,412,412.000,388,932,1818,2431,3320,4601,7447,8315,14724
32,385,385.000,417,919,2177,2576,3310,4394,7410,13174,18796
33,443,443.000,419,892,1695,2251,2900,4009,7089,9290,15716
34,477,477.000,386,883,1309,2087,2986,3811,6729,7490,9643
35,432,432.000,390,915,1902,2313,3156,3944,6825,9394,17967
36,405,405.000,379,890,1885,2462,3320,4884,7000,8803,16203
37,389,389.000,384,869,1893,2557,3019,5127,8239,17286,19966
38,389,389.000,319,829,2054,2565,3190,6245,7125,14036,17491
39,453,453.000,365,828,1817,2204,3005,3840,6588,7512,16393
40,456,456.000,336,818,1713,2181,2919,3608,6552,8777,16349
41,454,454.000,375,817,1773,2205,2882,3994,6511,8594,16270
42,228,228.000,439,1752,2739,4359,6659,9193,9971,16670,26890
43,424,424.000,326,806,1801,2355,2844,5621,6820,9215,16240
44,437,437.000,326,800,1918,2289,3071,3989,6269,9467,17721
45,500,500.000,328,803,1571,1987,2835,3597,4582,7324,8685
46,263,263.000,412,1304,2588,3801,5771,7891,9142,14706,18673
47,320,320.000,409,1341,2183,3102,4616,6276,7286,11461,12907
48,506,506.000,349,831,1649,1972,2796,3545,4676,6868,10807
49,448,448.000,315,793,1807,2222,2865,3890,6071,10707,21939
50,507,507.000,312,766,1825,1969,2833,3458,5851,6262,6787
51,503,503.000,297,758,1766,1977,2758,3482,5930,7341,8472
52,457,457.000,275,787,1732,2182,2990,4564,5775,9699,14392
53,437,437.000,323,785,1909,2291,2899,5401,6169,9408,12975
54,475,475.000,304,805,1838,2093,2813,3643,6103,7842,17425
55,350,350.000,351,902,1978,2871,3231,6517,7802,15981,30179
56,331,331.000,332,887,2052,3007,3389,7389,9408,15391,22548
57,407,407.000,302,859,1963,2427,3067,5022,6752,8983,13836
58,437,437.000,324,790,1664,2279,2689,5215,6238,12726,15448
59,486,486.000,305,781,1894,2046,2926,3486,5267,7014,8687
