Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,214,214.000,990,1815,3301,4645,5988,9141,11870,24055,27785
1,199,199.000,993,1990,4197,5000,6889,9247,12365,21866,25688
2,401,401.000,432,892,1751,2496,3041,5933,6714,13273,16923
3,472,472.000,443,931,1676,2093,2732,3758,5628,7131,10054
4,444,444.000,424,881,1851,2240,2955,4191,6056,7568,13121
5,453,453.000,362,806,1605,2196,2784,4868,6059,9936,18443
6,461,461.000,338,782,1705,2163,2826,4405,5927,8875,15101
7,530,530.000,349,754,1606,1872,2620,3342,5743,6229,6466
8,545,545.000,282,766,1605,1826,2526,3274,5523,6340,6884
9,545,545.000,282,778,1258,1823,2607,3296,3914,6437,13204
10,541,541.000,325,745,1382,1836,2569,3205,5749,6291,13098
11,514,514.000,339,772,1594,1937,2675,3400,5876,6454,7022
12,542,542.000,291,719,1601,1841,2606,3262,3901,6449,12926
13,556,556.000,312,716,1357,1793,2549,3184,4341,6382,9267
14,440,440.000,288,758,1708,2238,2781,4961,6006,14209,17107
15,542,542.000,265,729,1449,1823,2570,3242,5107,6562,12696
16,591,591.000,331,724,1540,1682,2403,3058,3393,5862,6238
17,509,509.000,322,704,1480,1966,2610,3362,5783,8278,13150
18,524,524.000,290,714,1677,1892,2587,3309,5491,6310,13725
19,482,482.000,331,721,1746,2079,2690,4580,5865,7290,14899
20,494,494.000,328,724,1650,2011,2744,3604,5648,7580,16921
21,561,561.000,286,712,1538,1771,2593,3163,3997,5768,6193
22,514,514.000,266,747,1692,1938,2682,3278,5602,6316,8739
23,565,565.000,319,716,1538,1763,2560,3174,3508,6000,7312
24,541,541.000,291,745,1423,1840,2575,3216,4431,7206,13620
25,502,502.000,323,748,1413,1984,2665,3638,5986,7646,13486
26,530,530.000,295,725,1549,1879,2534,3474,5540,6422,15108
27,566,566.000,307,714,1398,1761,2381,3211,5398,6293,7712
28,579,579.000,267,714,1067,1723,2472,3106,3638,6483,13045
29,558,558.000,319,715,1547,1782,2441,3177,5618,5996,7099
30,425,425.000,297,774,1698,2356,2892,5642,6431,10197,23799
31,525,525.000,269,735,1516,1887,2560,3338,5315,6536,13489
32,506,506.000,310,745,1646,1968,2654,3598,5797,7092,14353
33,390,390.000,302,836,1918,2559,2997,5672,7250,13394,17040
34,514,514.000,290,763,1307,1935,2619,3570,5697,7234,14551
35,464,464.000,271,764,1634,2148,2884,4843,5806,7023,8206
36,575,575.000,294,713,1219,1731,2575,3173,3551,5897,13577
37,434,434.000,321,781,1640,2297,3107,5301,6199,8002,14113
38,520,520.000,297,757,1332,1914,2712,3404,5856,7000,10834
39,451,451.000,326,772,1814,2229,2970,4157,6147,8804,15610
40,448,448.000,331,768,1786,2204,2868,5372,6293,8632,9406
41,557,557.000,318,748,1217,1788,2480,3289,3785,6693,11863
42,541,541.000,320,754,1496,1841,2611,3305,3773,6763,13527
43,537,537.000,298,752,1429,1858,2638,3370,5677,6383,11682
44,540,540.000,310,767,1431,1842,2663,3377,3827,6526,8449
45,486,486.000,329,782,1799,2050,2738,3406,5940,8702,15810
46,496,496.000,322,773,1690,2009,2752,3583,5896,7519,10423
47,494,494.000,301,764,1707,2014,2735,3557,5964,7672,14828
48,515,515.000,297,751,1543,1935,2757,3429,5810,6733,7586
49,527,527.000,305,742,1763,1890,2712,3306,3872,6188,10711
50,450,450.000,340,930,1890,2212,3165,3951,4657,8120,8844
51,508,508.000,318,800,1381,1961,2777,3544,4334,6844,7441
52,526,526.000,326,782,1241,1896,2725,3469,4125,6577,12259
53,546,546.000,323,804,1393,1820,2725,3305,3676,6088,7302
54,534,534.000,304,769,1343,1872,2790,3408,4067,6513,12036
55,556,556.000,284,757,1282,1783,2630,3327,3808,6344,6988
56,544,544.000,285,773,1620,1833,2736,3412,3756,6148,6732
57,481,481.000,322,776,1546,2069,2804,3887,6091,7339,14072
58,480,480.000,347,784,1660,2080,2741,3630,6012,7929,16526
59,467,467.000,339,767,1655,2126,2732,4430,6176,8080,13404
