Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,9.865,6.408,6.951,7.451,12.293,15.527,17.859,40.757,40.757,0.101
5,14.000,8.607,6.274,6.523,6.849,7.596,16.485,18.951,31.016,31.016,0.116
10,16.200,8.069,5.973,6.636,6.901,7.790,13.923,15.631,22.454,22.454,0.124
15,16.200,9.789,5.939,6.548,7.262,11.772,17.151,18.345,24.940,24.940,0.102
20,11.800,9.918,6.493,8.059,8.541,10.002,14.318,21.012,31.623,31.623,0.101
25,15.800,10.018,7.245,7.706,8.293,9.443,17.302,19.233,32.236,32.236,0.100
30,13.200,11.442,6.881,7.684,8.510,16.608,20.597,22.967,26.675,26.675,0.087
35,9.200,12.425,7.462,8.627,9.924,14.978,20.524,21.403,34.966,34.966,0.080
40,10.400,15.059,8.575,9.871,12.918,17.950,23.091,29.670,42.607,42.607,0.066
45,10.800,13.262,8.091,8.926,9.730,13.218,23.148,28.913,48.677,48.677,0.075
50,14.000,9.996,7.253,7.890,8.219,9.061,18.072,20.527,21.620,21.620,0.100
55,17.400,8.856,7.268,7.687,8.047,8.455,11.453,16.627,19.956,19.956,0.113
