Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.400,2.106,0.629,1.167,1.487,2.377,3.581,5.575,11.942,11.942,0.475
5,12.000,1.068,0.384,0.541,0.653,1.065,1.832,3.267,8.042,8.042,0.936
10,12.400,0.714,0.372,0.519,0.590,0.768,1.081,1.449,1.788,1.788,1.401
15,8.600,0.841,0.431,0.546,0.653,1.137,1.271,1.382,2.763,2.763,1.189
20,10.000,0.968,0.399,0.542,0.818,1.138,1.636,1.774,5.506,5.506,1.033
25,9.400,0.790,0.446,0.501,0.548,0.765,1.309,2.066,3.729,3.729,1.266
30,13.400,0.716,0.448,0.512,0.576,0.806,1.264,1.453,1.787,1.787,1.396
35,8.200,1.125,0.484,0.659,0.860,1.337,1.791,2.069,4.452,4.452,0.889
40,11.400,0.812,0.449,0.557,0.663,0.812,1.224,1.715,4.565,4.565,1.232
45,11.600,0.701,0.426,0.502,0.579,0.774,1.177,1.456,1.786,1.786,1.427
50,12.200,0.801,0.397,0.476,0.562,0.983,1.292,1.593,3.497,3.497,1.248
55,11.200,0.685,0.386,0.455,0.482,0.616,0.952,1.680,4.127,4.127,1.460
