Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,178.200,5.581,0.553,1.858,3.853,7.096,11.293,14.802,28.242,114.569,0.179
5,255.800,3.894,0.386,1.253,3.006,4.919,8.677,10.729,16.705,64.690,0.257
10,312.000,3.193,0.387,1.076,2.178,4.355,6.377,9.219,13.031,38.754,0.313
15,256.800,3.880,0.341,1.190,2.569,5.273,9.343,10.891,17.252,29.794,0.258
20,310.800,3.200,0.314,1.001,2.440,4.260,7.201,8.947,12.900,39.195,0.313
25,320.400,3.110,0.308,1.099,2.416,4.275,5.894,8.579,12.259,31.588,0.322
30,290.200,3.435,0.349,1.171,2.599,4.445,6.978,9.195,15.445,34.587,0.291
35,340.200,2.932,0.286,1.038,2.224,3.817,6.525,7.847,12.519,18.260,0.341
40,338.000,2.946,0.319,1.029,2.199,3.774,6.252,7.628,15.322,44.483,0.339
45,341.200,2.922,0.300,1.016,2.164,3.776,6.387,7.997,11.301,22.871,0.342
50,317.600,3.137,0.254,1.025,2.237,4.043,7.021,8.836,12.901,25.470,0.319
55,356.600,2.795,0.277,0.927,1.982,3.511,6.106,8.252,14.115,19.553,0.358
