Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.800,1.186,0.433,0.601,0.871,1.548,2.542,2.882,4.138,4.138,0.843
5,13.200,0.764,0.391,0.475,0.618,0.910,1.159,1.488,2.930,2.930,1.308
10,15.400,0.537,0.308,0.394,0.444,0.562,0.701,0.917,3.697,3.697,1.861
15,6.600,2.864,0.329,0.423,0.514,0.979,2.135,6.226,63.545,63.545,0.349
20,8.200,1.298,0.393,0.486,0.588,1.086,1.948,2.676,15.221,15.221,0.770
25,10.400,0.705,0.340,0.468,0.583,0.942,1.234,1.421,1.741,1.741,1.418
30,16.800,0.603,0.355,0.413,0.464,0.642,1.108,1.179,3.705,3.705,1.658
35,13.000,0.560,0.343,0.383,0.422,0.497,0.859,1.338,3.369,3.369,1.785
40,14.000,0.695,0.293,0.393,0.482,0.677,1.018,1.111,10.195,10.195,1.438
45,15.000,0.699,0.274,0.389,0.479,0.764,1.067,1.338,6.629,6.629,1.431
50,15.400,0.425,0.281,0.347,0.391,0.439,0.555,0.822,0.985,0.985,2.350
55,13.600,0.463,0.314,0.361,0.412,0.477,0.540,0.965,1.514,1.514,2.158
