Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.800,12.327,5.957,8.060,10.937,14.772,17.370,20.658,42.415,42.415,0.081
5,13.600,10.929,6.372,7.286,8.768,15.095,18.809,19.229,25.234,25.234,0.092
10,11.600,11.855,6.727,7.611,9.034,16.296,21.041,25.012,26.678,26.678,0.084
15,9.200,13.665,7.736,9.053,11.238,16.244,23.024,23.310,39.149,39.149,0.073
20,13.800,13.552,7.242,8.232,15.692,17.764,19.860,20.178,21.303,21.303,0.074
25,10.600,12.784,6.667,7.538,12.726,17.514,18.688,20.855,21.227,21.227,0.078
30,11.600,12.096,6.854,7.330,8.623,16.349,18.537,22.780,46.994,46.994,0.083
35,12.400,10.578,6.606,7.070,7.855,15.283,15.633,16.804,19.180,19.180,0.095
40,11.000,12.790,6.609,7.320,12.171,15.749,20.705,21.655,37.674,37.674,0.078
45,12.600,10.128,6.206,7.039,7.459,13.887,16.162,17.164,26.057,26.057,0.099
50,11.800,10.219,6.473,6.927,7.952,13.266,17.275,17.777,24.241,24.241,0.098
55,10.000,11.536,6.703,7.509,8.179,17.027,20.896,22.236,33.652,33.652,0.087
