Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,390.400,2.545,0.311,0.932,1.979,3.090,5.720,6.864,13.033,32.648,0.393
5,406.000,2.452,0.356,0.864,1.806,3.044,5.604,6.884,11.310,17.230,0.408
10,389.600,2.553,0.352,0.872,1.916,3.145,5.764,7.196,11.738,21.727,0.392
15,336.000,2.963,0.299,0.886,2.106,3.379,6.269,8.817,17.420,77.577,0.338
20,289.000,3.447,0.340,1.081,2.316,3.755,6.361,8.340,23.078,157.699,0.290
25,342.800,2.907,0.398,0.988,2.171,3.592,5.716,8.139,15.574,55.399,0.344
30,319.000,3.127,0.308,0.966,2.212,3.735,6.997,8.630,15.971,62.650,0.320
35,342.400,2.909,0.346,1.007,2.112,3.675,6.158,7.792,14.860,44.066,0.344
40,393.800,2.530,0.337,0.920,1.983,3.392,4.553,7.110,10.704,24.910,0.395
45,337.400,2.955,0.337,0.984,2.128,3.809,6.430,7.775,12.445,35.370,0.338
50,358.400,2.780,0.324,0.971,2.058,3.470,5.576,7.294,13.167,40.515,0.360
55,350.400,2.840,0.313,0.877,1.982,3.450,6.499,7.950,14.693,65.392,0.352
