Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.200,1.614,0.368,0.532,0.670,2.073,3.163,3.889,12.360,12.360,0.619
5,13.800,0.799,0.357,0.462,0.518,0.867,1.353,2.750,4.847,4.847,1.251
10,19.200,0.577,0.305,0.372,0.402,0.455,0.746,0.867,7.108,7.108,1.733
15,16.000,0.590,0.346,0.420,0.499,0.618,0.819,1.288,2.674,2.674,1.695
20,13.400,0.537,0.280,0.371,0.452,0.586,0.846,1.226,1.475,1.475,1.861
25,12.400,0.561,0.299,0.372,0.435,0.672,1.145,1.232,1.813,1.813,1.783
30,14.800,0.652,0.317,0.401,0.510,0.717,1.067,1.296,4.736,4.736,1.534
35,14.000,0.610,0.313,0.407,0.483,0.608,0.818,0.984,5.661,5.661,1.640
40,16.000,0.633,0.340,0.413,0.466,0.616,0.948,1.200,4.256,4.256,1.580
45,10.800,0.660,0.384,0.440,0.498,0.752,1.111,1.470,1.627,1.627,1.516
50,11.600,0.764,0.418,0.555,0.630,0.791,1.340,1.510,1.914,1.914,1.308
55,13.200,0.883,0.431,0.488,0.521,0.767,1.250,1.415,15.220,15.220,1.133
