Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,312,312.000,795,1454,2773,3190,4153,5203,7698,11000,20985
1,413,413.000,567,1135,2048,2403,3376,4227,4743,8122,9051
2,469,469.000,378,890,1483,2125,2895,3743,5393,7176,30123
3,460,460.000,378,840,1626,2165,2792,4162,6011,10117,14026
4,445,445.000,368,841,1690,2229,2884,4197,6002,12742,15971
5,482,482.000,329,799,1418,2240,2845,3817,5126,8874,88835
6,369,369.000,353,823,1820,2470,2906,5743,6890,9040,16950
7,404,404.000,328,807,1938,2465,3041,5303,6372,12357,16978
8,501,501.000,312,763,1453,1982,2750,3878,5832,6508,12094
9,356,356.000,350,1194,1950,2797,3825,5949,6868,11707,12944
10,470,470.000,339,758,1754,2126,2773,4165,6036,7820,13004
11,446,446.000,361,771,1669,2224,2857,4904,6107,9771,12780
12,436,436.000,353,796,1701,2281,2887,5092,6302,12415,22969
13,530,530.000,334,735,1555,1878,2661,3241,4882,6230,21035
14,482,482.000,279,758,1721,2070,2678,3708,6115,7120,11381
15,431,431.000,344,744,1787,2304,2865,5027,6032,11903,13576
16,460,460.000,300,819,1684,2158,2946,4511,5775,7059,10377
17,518,518.000,355,724,1557,1925,2664,3529,5629,6390,6930
18,575,575.000,323,711,1187,1728,2511,3176,3523,6120,13602
19,535,535.000,330,725,1545,1861,2606,3345,5413,6714,8831
20,524,524.000,339,740,1498,1904,2577,3490,5728,6529,7337
21,520,520.000,341,744,1518,1913,2653,3596,5704,7278,8324
22,445,445.000,344,774,1615,2241,2856,5443,6351,8125,13622
23,581,581.000,325,702,1314,1715,2384,3103,3905,6155,15984
24,486,486.000,327,704,1562,2058,2536,4452,5870,12286,14301
25,531,531.000,306,711,1348,1870,2469,3182,3802,7774,61308
26,532,532.000,336,731,1547,1881,2637,3325,5580,6474,11752
27,543,543.000,310,705,1616,1826,2557,3139,5524,6133,7331
28,535,535.000,271,724,1567,1860,2513,3208,5024,6871,12740
29,392,392.000,344,881,1716,2549,3530,5737,6474,11994,13396
30,494,494.000,301,741,1609,2021,2632,3885,5860,10049,13157
31,472,472.000,312,780,1533,2112,2940,4398,5840,7377,12705
32,466,466.000,313,740,1677,2128,2834,4207,5794,8161,13092
33,547,547.000,291,722,1495,1823,2591,3272,5381,6108,9968
34,441,441.000,343,767,1412,2260,3024,5328,6135,11816,13204
35,500,500.000,309,782,1793,1994,2755,3482,5708,6826,8978
36,574,574.000,313,726,966,1737,2519,3284,5576,6428,8913
37,449,449.000,285,760,1816,2242,2841,4125,6067,13344,15948
38,470,470.000,326,764,1721,2095,2710,3857,6047,8938,15766
39,545,545.000,309,781,1552,1828,2660,3308,3763,6308,6972
40,514,514.000,325,776,1766,1933,2845,3457,3885,6726,15478
41,435,435.000,321,820,1737,2295,3059,4501,6255,8538,15739
42,472,472.000,312,785,1796,2109,2834,3657,6013,7083,13797
43,512,512.000,318,765,1645,1946,2737,3438,5896,6607,13670
44,517,517.000,302,768,1453,1932,2751,3631,5970,7299,14049
45,506,506.000,317,760,1491,1967,2758,3591,5349,6719,16162
46,479,479.000,298,769,1768,2077,2847,3724,5952,7395,16518
47,465,465.000,288,771,1551,2143,2834,4454,6406,9011,13375
48,462,462.000,306,805,1923,2166,2981,3863,6152,7902,9065
49,307,307.000,376,1341,1913,3235,4462,7107,7796,15439,17815
50,298,298.000,519,1189,2758,3362,4953,6141,10453,11613,19419
51,302,302.000,388,1236,2704,3285,4583,6768,8820,10272,16877
52,396,396.000,347,852,1932,2521,3210,5837,7302,13597,16095
53,365,365.000,319,1026,2092,2727,3568,6396,7312,11280,14977
54,305,305.000,350,1485,1997,3262,4853,7027,7943,14126,16079
55,500,500.000,318,769,1575,1995,2828,3664,5873,6981,14977
56,408,408.000,333,860,2031,2437,3180,4786,6916,8381,16751
57,505,505.000,334,811,1849,1973,2837,3512,3940,6798,7244
58,456,456.000,352,816,1945,2189,2898,3672,6185,9109,14820
59,466,466.000,310,822,1567,2130,2939,3878,5906,8451,13882
