Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,239.600,4.149,0.322,1.649,2.560,6.002,8.664,11.007,18.900,45.198,0.241
5,273.800,3.641,0.343,1.252,2.453,5.173,8.018,9.556,15.729,23.863,0.275
10,278.400,3.574,0.296,1.380,2.107,5.081,7.641,9.783,14.863,67.367,0.280
15,287.400,3.463,0.316,1.008,2.064,4.370,7.825,10.516,16.718,31.942,0.289
20,349.200,2.851,0.288,0.841,1.934,3.827,6.702,7.981,12.488,17.901,0.351
25,339.000,2.952,0.262,0.863,2.096,3.927,6.824,7.986,13.521,32.156,0.339
30,315.000,3.156,0.267,1.126,1.994,4.321,7.149,8.643,13.991,19.500,0.317
35,314.800,3.171,0.284,0.999,2.100,3.787,7.515,9.058,14.815,21.696,0.315
40,308.400,3.234,0.255,1.028,2.102,4.055,7.394,9.220,15.067,48.262,0.309
45,305.400,3.264,0.284,1.446,2.146,4.840,7.191,8.741,14.135,20.051,0.306
50,338.000,2.952,0.254,0.932,1.828,4.084,6.512,8.007,14.419,66.365,0.339
55,323.400,3.078,0.280,0.981,2.190,3.728,6.684,8.764,14.365,59.077,0.325
