Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,306,306.000,935,1306,2591,3245,3984,5316,9133,14240,28737
1,282,282.000,555,1513,2230,3532,5009,7208,8270,14980,16614
2,524,524.000,318,833,1416,1920,2612,3326,4082,6825,19701
3,383,383.000,385,1008,1769,2565,3258,5888,6835,12636,15328
4,403,403.000,391,1002,1870,2468,3043,4826,6748,8456,19256
5,432,432.000,339,872,1742,2295,2994,5155,6060,9373,14297
6,288,288.000,375,1461,2006,3474,5175,6645,7977,14277,18093
7,263,263.000,441,1592,1992,3776,5465,7541,8623,15513,22058
8,437,437.000,391,830,1599,2274,2771,5067,6410,10185,21810
9,332,332.000,456,1328,1880,3014,4385,6158,7693,10167,13740
10,333,333.000,484,1314,1805,2978,4012,6291,7752,12789,15703
11,411,411.000,331,887,1765,2414,3307,5186,6090,9842,13406
12,384,384.000,379,879,1839,2592,3225,6092,7074,13562,16120
13,373,373.000,358,1019,1910,2666,3519,5567,6488,13012,23609
14,278,278.000,407,1375,2151,3591,5288,7552,8820,14891,15502
15,287,287.000,683,1532,2089,3462,4974,6969,8263,14567,16834
16,280,280.000,712,1528,2111,3558,5299,6985,7586,13241,14007
17,430,430.000,362,824,1733,2325,3068,5102,6293,8095,13461
18,296,296.000,384,1383,1939,3347,4816,7365,8843,15183,15914
19,445,445.000,315,827,1845,2230,2892,4059,6151,8731,16880
20,310,310.000,361,1134,1941,3206,4688,7218,8546,15662,16220
21,460,460.000,328,830,1701,2171,2869,4197,6304,7923,13281
22,449,449.000,340,785,1805,2227,2891,4508,6551,8997,9517
23,275,275.000,354,1527,2234,3612,5384,7098,7610,13338,15278
24,232,232.000,602,1698,2187,4285,6332,8669,12757,15121,15822
25,399,399.000,305,819,1790,2507,3154,6007,6893,13552,16019
26,341,341.000,345,944,1913,2925,4292,6426,7087,13332,15434
27,392,392.000,351,837,1774,2535,3159,5959,6902,14162,15954
28,359,359.000,344,861,2031,2777,4115,6133,6984,12250,14523
29,396,396.000,325,804,1845,2516,3024,6025,7253,14941,16554
30,387,387.000,325,836,1779,2585,3378,6195,6772,11213,13624
31,248,248.000,400,1787,2264,4031,6084,8705,9633,15625,16378
32,414,414.000,333,808,1845,2397,2902,6082,6778,12570,16338
33,496,496.000,321,823,1486,2009,2804,3689,6032,7352,10461
34,270,270.000,362,1585,2029,3704,5812,8176,9060,16069,16410
35,390,390.000,304,895,1792,2563,3192,6088,6810,13361,13831
36,382,382.000,335,872,1791,2593,3341,6289,7117,9087,15796
37,343,343.000,311,1193,2024,2906,4010,6401,7374,10955,15505
38,284,284.000,541,1449,2148,3512,5257,6902,8537,14168,19571
39,324,324.000,375,1469,1810,3087,4393,6359,7376,13627,14089
40,295,295.000,321,1477,1900,3373,4840,7510,9362,13971,16797
41,443,443.000,321,837,1712,2249,3037,4676,6257,9248,15401
42,438,438.000,321,789,1794,2288,2913,3954,6502,9600,35411
43,300,300.000,339,851,1947,3306,4504,7676,9936,16003,20845
44,384,384.000,290,826,1805,2608,3196,6228,7269,10349,26995
45,291,291.000,330,1575,2094,3421,4406,7794,9419,16670,20111
46,314,314.000,380,1151,2005,3177,4570,6939,8886,13492,16031
47,300,300.000,353,1152,1925,3324,5118,6968,9012,15848,16794
48,490,490.000,326,781,1726,2026,2698,3471,5938,7890,14781
49,510,510.000,305,780,1838,1957,2850,3451,4040,6840,7843
50,360,360.000,341,1088,1796,2764,3958,5594,6321,11562,17524
51,467,467.000,295,813,1814,2136,2820,3948,6343,7745,9972
52,247,247.000,370,1718,2655,4044,5658,9106,10148,17009,17592
53,228,228.000,734,1598,2582,4365,6192,7801,13004,16786,42026
54,438,438.000,318,784,1856,2278,2861,4002,6474,11672,16510
55,339,339.000,350,1116,1999,2936,3688,6589,7668,9596,17452
56,364,364.000,308,937,1777,2740,3546,6194,7796,14022,16704
57,340,340.000,318,1050,1907,2951,4189,6672,7372,13381,15180
58,270,270.000,600,1524,1906,3682,5508,7033,7819,13596,14384
59,282,282.000,330,1594,2200,3504,5304,7530,8514,14842,19008
