Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,251,251.000,957,1403,2918,3961,4639,8811,9462,20559,31769
1,235,235.000,706,1714,2672,4254,5248,9464,11725,15117,41565
2,241,241.000,614,1730,2848,4145,4990,9189,11304,15478,20781
3,232,232.000,582,1650,2801,4256,5793,9462,10926,18511,24858
4,301,301.000,582,1318,2466,3314,4192,6922,8286,13628,26611
5,263,263.000,537,1285,2480,3781,4252,8267,9770,18885,25659
6,230,230.000,773,1886,3106,4321,6253,8103,9878,19182,23897
7,203,203.000,792,1899,4110,4919,6762,8759,14274,18314,22303
8,353,353.000,478,973,2021,2812,3398,6125,8248,15180,18448
9,267,267.000,412,1409,2217,3713,5106,8724,10140,15797,18219
10,321,321.000,489,1201,2283,3098,3757,6190,8165,13814,25312
11,274,274.000,502,1187,2325,3630,4205,7927,10746,18536,41902
12,234,234.000,539,1789,3219,4249,5656,8993,10775,16358,24287
13,279,279.000,460,1113,2270,3593,4160,8861,10365,19553,29541
14,235,235.000,459,1188,2807,4255,5864,9703,12084,19737,21954
15,237,237.000,538,1789,2864,4147,5268,9217,10613,17608,19546
16,319,319.000,445,1051,2383,3130,3826,6885,8599,19796,23657
17,173,173.000,451,2022,3811,6283,7259,11299,18442,49243,105033
18,168,168.000,658,2074,3403,5366,6507,11757,16079,30779,36325
19,267,267.000,511,1216,2338,3714,4847,8698,10171,18490,20859
20,312,312.000,505,1163,2355,3195,3862,7113,8944,11625,21917
21,180,180.000,551,2213,3051,5606,8660,11171,12241,23061,24293
22,298,298.000,442,1099,2267,3281,4109,8213,9268,18356,22688
23,268,268.000,481,1322,2646,3714,4986,8423,9657,14404,21223
24,254,254.000,499,1584,2796,3921,5253,8434,9710,16633,20569
25,205,205.000,802,1912,2993,4843,7116,9345,10587,16923,18715
26,191,191.000,773,2005,3207,5215,7449,10654,13313,39884,42118
27,333,333.000,429,1142,2419,2981,3926,5262,8143,13122,20045
28,250,250.000,453,1313,2588,3998,5187,9134,11132,20050,21821
29,190,190.000,777,1976,3333,5213,7616,10081,11895,20997,22978
30,228,228.000,446,1396,2924,4448,6729,9538,11050,21329,24168
31,174,174.000,794,2035,3715,5608,8012,10687,16479,23537,27420
32,340,340.000,381,1137,2450,2926,3747,5102,8433,13697,16434
33,337,337.000,355,1019,2291,2959,3697,6615,8256,11548,21103
34,251,251.000,574,1786,2165,3954,6067,8544,9386,16239,18782
35,241,241.000,487,1800,2373,4134,6216,8755,10495,17565,18700
36,200,200.000,476,1940,3273,4939,7426,10290,11709,19816,19898
37,195,195.000,455,1865,2892,5143,7326,10402,11696,20691,71535
38,239,239.000,805,1544,2613,4155,5937,8993,10799,19557,31870
39,220,220.000,384,1892,2317,4540,7272,9699,10730,18466,19678
40,270,270.000,418,1670,1919,3667,5391,8145,9307,17166,17797
41,310,310.000,450,1031,2393,3209,3945,7465,10013,15998,17479
42,199,199.000,404,1961,3286,5013,7691,9776,12097,19900,20724
43,253,253.000,438,1062,2637,3969,4278,8828,11867,25366,29358
44,238,238.000,483,1773,2925,4235,5424,8399,10769,19164,29604
45,151,151.000,779,1841,5118,6491,8563,15838,18092,27469,28230
46,155,155.000,884,1978,4985,6465,8219,12992,17830,35564,57917
47,180,180.000,751,2086,5256,5523,7703,9393,11972,22159,24976
48,209,209.000,673,1674,3077,4768,6702,10669,13521,21807,22303
49,327,327.000,527,1266,2384,3035,4151,5489,8028,11463,16596
50,329,329.000,483,1224,2133,3075,3769,5912,8819,16563,20076
51,254,254.000,643,1776,2221,3877,5853,8112,9336,16429,17999
52,188,188.000,768,2027,4902,5301,7696,9653,10798,18494,19527
53,175,175.000,853,2183,3448,5688,7961,11172,17478,22322,48746
54,282,282.000,402,1120,2466,3533,4271,8152,9752,19177,19543
55,351,351.000,399,1059,2344,2836,3614,5037,7628,11468,20024
56,200,200.000,595,2025,3035,5027,7756,10366,11476,20495,25632
57,235,235.000,427,1586,2565,4209,5632,9478,11379,20894,32637
58,258,258.000,439,1403,2457,3871,5396,8644,10247,17095,24087
59,270,270.000,461,1211,2475,3615,4342,8326,10438,18861,21391
