Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,14.666,7.670,8.781,10.655,17.590,25.439,28.211,53.306,53.306,0.068
5,11.000,11.483,7.309,8.197,8.999,11.209,17.553,19.267,38.527,38.527,0.087
10,8.800,15.575,8.044,8.895,16.635,20.190,21.368,23.752,29.330,29.330,0.064
15,10.800,12.446,7.509,8.633,9.420,17.892,19.825,21.155,22.901,22.901,0.080
20,7.800,14.657,7.831,9.101,12.077,19.032,24.947,26.703,37.626,37.626,0.068
25,8.800,15.297,7.972,8.767,11.532,20.897,25.433,28.109,41.248,41.248,0.065
30,9.800,15.029,7.332,8.281,17.155,19.769,21.668,22.852,31.499,31.499,0.067
35,11.600,11.354,7.166,7.590,8.316,15.996,18.722,19.658,41.815,41.815,0.088
40,11.400,14.563,7.059,11.769,15.520,17.782,18.602,20.022,32.685,32.685,0.069
45,10.600,12.278,7.236,7.978,9.262,16.824,21.557,22.420,34.264,34.264,0.081
50,12.600,10.807,7.107,7.651,8.175,15.723,16.726,17.238,22.962,22.962,0.093
55,10.800,12.886,6.589,7.163,15.072,17.232,19.762,20.265,22.451,22.451,0.078
