Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,95,95.000,2246,3990,7907,10586,12443,22502,34636,51329,51329
1,135,135.000,1311,2317,4694,7307,9531,17535,20456,32607,41633
2,181,181.000,943,1901,3892,5489,6899,11381,15139,30671,32579
3,357,357.000,440,897,1924,2768,3234,6320,7332,16300,20011
4,513,513.000,368,816,1603,1944,2686,3288,5771,6731,8074
5,402,402.000,382,951,1896,2474,3078,5101,6504,10323,17160
6,291,291.000,402,980,2089,3414,4765,8142,9622,17259,23046
7,346,346.000,397,1022,1948,2867,3429,5949,8051,17466,39435
8,356,356.000,409,907,2060,2793,3251,6220,7410,15165,22340
9,419,419.000,357,889,1924,2375,3181,4524,6952,8216,9465
10,582,582.000,354,723,1133,1707,2372,3121,3686,6053,13603
11,494,494.000,344,760,1678,2017,2607,3604,5819,7149,12819
12,516,516.000,322,752,1609,1927,2639,3424,5444,6114,9375
13,553,553.000,335,714,1471,1801,2504,3146,5025,6916,13381
14,353,353.000,305,792,1845,2768,2967,6299,8833,15674,27465
15,343,343.000,401,1067,2111,2903,3778,5919,8204,14474,15432
16,445,445.000,346,855,1690,2234,2928,3909,5480,7758,48059
17,454,454.000,364,898,1606,2192,2899,4498,5756,8235,10109
18,314,314.000,380,982,2137,3173,3681,6707,8297,15605,65876
19,401,401.000,386,971,1676,2478,3392,4910,7129,9706,17667
20,319,319.000,374,1004,2240,3129,3821,6447,9256,17957,21950
21,434,434.000,327,862,1667,2298,3177,4340,6500,8532,15885
22,490,490.000,280,776,1537,2023,2673,3866,6101,6903,17615
23,401,401.000,295,911,1934,2491,3115,5183,6892,10845,15683
24,150,150.000,512,1690,3554,6630,7682,15943,22641,42356,56700
25,391,391.000,321,849,1679,2550,3217,5768,6498,12507,20832
26,291,291.000,327,1138,2264,3423,3970,6669,9535,23255,59394
27,391,391.000,299,838,1879,2548,3059,4922,6714,18659,50905
28,452,452.000,323,810,1850,2206,2920,3953,5794,9491,17842
29,310,310.000,342,1028,2314,3209,3595,6973,8597,16956,31552
30,462,462.000,317,772,1630,2163,2820,4752,6207,8822,18718
31,369,369.000,401,1045,1975,2690,3589,5246,7114,11444,26515
32,298,298.000,347,999,1939,3340,4463,6894,11700,16551,26480
33,285,285.000,393,1342,2245,3492,4477,7997,10605,15177,16116
34,390,390.000,355,978,2162,2546,3585,4812,6579,9300,11655
35,424,424.000,342,864,1783,2358,3188,4468,6496,10004,16748
36,341,341.000,378,1129,2422,2927,4051,5692,7560,9257,16091
37,379,379.000,313,933,1904,2611,3441,5620,7304,10481,22786
38,452,452.000,377,881,1845,2205,3128,3830,4568,8191,14351
39,289,289.000,407,1230,2295,3446,4548,7129,9003,16413,26165
40,412,412.000,375,901,1847,2415,3183,4067,6790,8118,38004
41,268,268.000,340,1213,2590,3718,5466,7999,9162,16372,24052
42,329,329.000,394,972,2342,3032,3821,6281,8263,14640,30751
43,331,331.000,399,1011,2130,3007,3590,6253,8392,17038,40765
44,441,441.000,370,911,2050,2260,3086,4002,4791,7997,19485
45,339,339.000,385,1135,2048,2933,3987,5434,7656,11723,22919
46,356,356.000,384,996,2278,2797,3698,5827,8172,10619,13324
47,358,358.000,408,975,2156,2849,3554,4860,7335,11120,68639
48,213,213.000,457,1599,3594,4563,6372,9695,12842,15935,21866
49,339,339.000,405,1072,2167,2937,4048,6068,7544,13090,16634
50,335,335.000,418,1131,2397,2999,4206,5630,7840,12161,13316
51,247,247.000,515,1425,3024,3987,5547,7608,10148,14545,25148
52,259,259.000,483,1355,2584,3846,5101,8156,10489,20337,28610
53,284,284.000,439,1166,2810,3540,4255,6677,9507,19165,31909
54,260,260.000,488,1282,2983,3795,4770,7250,9999,22029,46917
55,289,289.000,440,1124,2563,3441,4248,7640,9487,15220,34046
56,380,380.000,463,1081,1822,2620,3870,4923,5569,9509,10234
57,338,338.000,456,1114,2627,2944,4206,4983,8176,9880,12173
58,307,307.000,465,1161,2518,3263,4241,5999,8633,11109,53026
59,263,263.000,431,1331,2813,3737,4575,8588,9934,12124,22273
