Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,1.622,1.068,1.201,1.428,1.677,2.206,2.557,8.911,8.911,0.616
5,20.000,1.327,0.946,1.163,1.269,1.435,1.629,1.829,2.981,2.981,0.753
10,20.200,1.307,0.990,1.189,1.281,1.380,1.471,1.552,2.276,2.435,0.765
15,20.000,1.326,0.751,1.201,1.306,1.444,1.558,1.648,3.249,3.249,0.754
20,17.000,1.372,0.952,1.181,1.339,1.475,1.652,1.770,4.069,4.069,0.729
25,20.200,1.262,0.794,1.088,1.223,1.345,1.491,1.702,2.113,3.537,0.792
30,18.400,1.421,0.789,1.146,1.289,1.511,2.066,2.473,4.279,4.279,0.704
35,21.400,1.309,0.918,1.162,1.258,1.407,1.637,1.682,1.866,2.421,0.764
40,22.200,1.291,0.785,1.127,1.251,1.391,1.499,1.578,2.292,2.798,0.775
45,18.000,1.385,0.885,1.231,1.355,1.483,1.629,1.763,2.394,2.394,0.722
50,26.000,1.327,0.902,1.172,1.305,1.406,1.662,1.770,1.935,2.884,0.753
55,20.000,1.377,1.050,1.242,1.380,1.500,1.627,1.682,2.023,2.023,0.726
