Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,12.862,6.280,7.641,13.227,17.318,20.111,21.106,31.572,31.572,0.078
5,10.200,11.017,6.261,6.845,10.959,14.972,16.213,16.544,16.869,16.869,0.091
10,13.200,10.065,6.463,7.049,7.657,14.871,15.861,16.748,18.478,18.478,0.099
15,11.600,13.072,6.581,7.300,14.742,16.595,21.980,27.040,27.599,27.599,0.076
20,9.200,12.185,6.569,7.498,8.852,17.463,19.865,21.695,26.608,26.608,0.082
25,12.000,13.431,6.495,7.517,15.184,18.577,21.788,22.600,23.478,23.478,0.074
30,11.000,11.235,6.471,6.900,7.534,17.034,19.133,20.638,22.139,22.139,0.089
35,13.200,10.067,6.612,6.920,7.424,15.313,17.416,17.675,18.151,18.151,0.099
40,11.800,11.567,6.720,7.185,8.046,16.825,18.503,22.300,27.032,27.032,0.086
45,11.600,12.136,6.587,7.281,9.216,16.150,20.337,23.033,26.253,26.253,0.082
50,7.600,14.969,6.605,8.402,15.480,16.053,18.775,23.895,72.587,72.587,0.067
55,15.600,9.254,6.607,7.031,7.555,8.425,17.183,17.902,19.333,19.333,0.108
