Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.400,1.897,1.022,1.318,1.568,1.800,2.459,3.877,10.215,10.215,0.527
5,14.800,1.526,1.063,1.284,1.406,1.555,2.191,2.387,3.297,3.297,0.655
10,12.200,1.607,1.030,1.358,1.563,1.750,2.001,2.301,3.163,3.163,0.622
15,12.800,1.685,1.147,1.393,1.587,1.896,2.261,2.648,3.090,3.090,0.594
20,12.200,2.052,1.089,1.429,1.719,2.121,2.808,3.347,14.432,14.432,0.487
25,11.600,2.324,1.003,1.480,1.825,2.669,3.380,5.825,9.293,9.293,0.430
30,13.600,1.609,1.002,1.342,1.535,1.849,2.084,2.354,2.993,2.993,0.621
35,8.800,2.003,1.142,1.605,1.788,2.323,2.905,3.214,4.308,4.308,0.499
40,9.000,2.239,1.290,1.678,2.059,2.805,3.328,3.750,4.414,4.414,0.447
45,10.800,1.858,1.033,1.313,1.476,1.820,3.421,4.728,6.893,6.893,0.538
50,13.600,2.116,1.026,1.405,1.615,2.253,3.758,5.074,7.101,7.101,0.473
55,13.200,1.682,1.127,1.365,1.561,1.773,2.259,2.769,3.980,3.980,0.595
