Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,108.600,1.864,0.843,1.222,1.598,2.100,2.801,3.329,7.261,20.559,0.537
5,110.800,1.585,0.812,0.958,1.613,1.965,2.215,2.480,4.359,12.612,0.631
10,115.200,1.536,0.828,1.014,1.236,1.912,2.307,2.874,4.685,5.860,0.651
15,103.200,1.958,0.868,1.066,1.476,2.369,3.345,3.763,5.468,49.243,0.511
20,110.400,1.635,0.889,1.072,1.281,2.118,2.528,2.827,3.609,10.130,0.612
25,98.200,1.817,0.866,1.161,1.815,2.149,2.492,3.052,5.554,7.658,0.550
30,113.800,1.596,0.806,1.021,1.398,1.985,2.374,2.719,4.210,5.940,0.627
35,95.200,1.849,0.838,1.190,1.866,2.106,2.479,2.692,4.107,18.688,0.541
40,110.600,1.608,0.780,0.975,1.613,1.985,2.373,3.026,4.093,6.088,0.622
45,86.000,2.100,0.882,1.348,1.783,2.116,2.875,3.669,10.772,25.629,0.476
50,108.000,1.830,0.857,1.130,1.771,2.056,2.302,2.535,4.314,48.746,0.546
55,106.800,1.551,0.828,0.986,1.269,1.988,2.349,2.661,3.341,10.094,0.645
